,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
11391,,56439403581142484_mini_set2_TEX_ALOT_v1,,False,1112894976.0,32.0,AFT-MN-09,False,50.0
11392,,235194165130967206_mini_set2_RSD_v1,,False,4984943616.0,512.0,AFT-MN-09,False,50.0
11393,,119113947138611095_mini_set2_PRT_v1,,False,2069816832.0,16.0,AFT-MN-09,False,50.0
11394,,4784244292657924_mini_set2_INS_v1,,False,10328866304.0,32.0,AFT-MN-09,False,50.0
11395,,46564718576589097_mini_set2_PLT_DOC_v1,,False,436086784.0,16.0,AFT-MN-09,False,50.0
11396,,3085800022097020_mini_set1_RSICB_v1,,False,10447449600.0,8.0,AFT-MN-09,False,50.0
11397,,101517528091490996_mini_set1_MED_LF_v1,,False,10238899200.0,8.0,AFT-MN-09,False,50.0
11398,,19171868534397812_mini_set2_PLT_DOC_v1,,False,279821824.0,4.0,AFT-MN-09,False,50.0
11399,,31427290692172516_mini_set1_TEX_DTD_v1,,False,2216492032.0,8.0,AFT-MN-09,False,50.0
11400,,18594607461329970_mini_set2_ACT_410_v1,,False,2480198144.0,2.0,AFT-MN-09,False,50.0
11401,,46593014513816635_mini_set2_PLT_DOC_v1,,False,643247104.0,16.0,AFT-MN-09,False,50.0
11402,,20189716616127619_mini_set2_AWA_v1,,False,151164928.0,2.0,AFT-MN-09,False,50.0
11403,,18778871206248695_mini_set0_PLK_v1,,False,10239384064.0,16.0,AFT-MN-09,False,50.0
11404,,14537397608542417_mini_set1_DOG_v1,,False,2309338624.0,128.0,AFT-MN-09,False,50.0
11405,,8495950307273077_mini_set0_PLT_VIL_v1,,False,10387513856.0,16.0,AFT-MN-09,False,50.0
11406,,138113411826414961_mini_set2_BTS_v1,,False,842401792.0,2.0,AFT-MN-09,False,50.0
11407,,15012351323861923_mini_set2_INS_v1,,False,38703616.0,2.0,AFT-MN-09,False,50.0
11408,,9617537639585342_mini_set1_INS_2_v1,,False,56133632.0,4.0,AFT-MN-09,False,50.0
11409,,59689816199332211_mini_set0_TEX_v1,,False,522006016.0,64.0,AFT-MN-09,False,50.0
11410,,53684043242861089_mini_set2_MD_6_v1,,True,3061110784.0,2.0,AFT-MN-09,False,1.0
11411,,122061201312873298_mini_set2_FNG_v1,,False,3230726656.0,8.0,AFT-MN-09,False,50.0
11412,,20565417789280994_mini_set0_CRS_v1,,False,10280752128.0,32.0,AFT-MN-09,False,50.0
11413,,58824911156770766_mini_set1_INS_2_v1,,False,269721600.0,4.0,AFT-MN-09,False,50.0
11414,,108212660935525105_mini_set0_RESISC_v1,,False,10253938176.0,8.0,AFT-MN-09,False,50.0
11415,,16729070246996797_mini_set2_RSD_v1,,False,9984983040.0,2.0,AFT-MN-09,False,50.0
11416,,11144767817913798_mini_set0_TEX_v1,,False,9682894848.0,16.0,AFT-MN-09,False,50.0
11417,,8901599310223744_mini_set1_APL_v1,,False,5370286080.0,8.0,AFT-MN-09,False,50.0
11418,,16023518048011328_mini_set2_RSD_v1,,False,10317857792.0,8.0,AFT-MN-09,False,50.0
11419,,31902069477984901_mini_set1_RSICB_v1,,False,10426151936.0,4.0,AFT-MN-09,False,50.0
11420,,39594330041669524_mini_set2_ACT_410_v1,,False,3250980864.0,64.0,AFT-MN-09,False,50.0
11421,,20435246383152924_mini_set1_APL_v1,,False,8675747328.0,2.0,AFT-MN-09,False,50.0
11422,,5976099787234209_mini_set2_ACT_410_v1,,True,9985460736.0,16.0,AFT-MN-09,False,1.0
11423,,28767913877330841_mini_set0_PLK_v1,,False,3903564288.0,4.0,AFT-MN-09,False,50.0
11424,,30861080954013527_mini_set2_FNG_v1,,True,9996624896.0,8.0,AFT-MN-09,False,1.0
11425,,72229782317443306_mini_set2_PRT_v1,,False,10250169344.0,4.0,AFT-MN-09,False,50.0
11426,,1754948321587392_mini_set0_PLT_VIL_v1,,False,4676588032.0,16.0,AFT-MN-09,False,50.0
11427,,94542767996048812_mini_set0_SPT_v1,,False,865133056.0,64.0,AFT-MN-09,False,50.0
11428,,98964432082929567_mini_set1_RSICB_v1,,False,37518336.0,4.0,AFT-MN-09,False,50.0
11429,,74684845006593629_mini_set1_ACT_40_v1,,False,5298415104.0,8.0,AFT-MN-09,False,50.0
11430,,13591416634817093_mini_set2_BTS_v1,,False,8775381504.0,128.0,AFT-MN-09,False,50.0
11431,,17734049089537036_mini_set0_PLT_VIL_v1,,False,2455847424.0,8.0,AFT-MN-09,False,50.0
11432,,89846366428672658_mini_set0_SPT_v1,,False,10029681152.0,32.0,AFT-MN-09,False,50.0
11433,,278490568519236038_mini_set1_RSICB_v1,,False,10392321536.0,16.0,AFT-MN-09,False,50.0
11434,,79341378387955634_mini_set2_BTS_v1,,False,201160704.0,4.0,AFT-MN-09,False,50.0
11435,,84173778500493587_mini_set0_BCT_v1,,False,101651456.0,8.0,AFT-MN-09,False,50.0
11436,,135743338155400481_mini_set0_PLK_v1,,False,748287488.0,64.0,AFT-MN-09,False,50.0
11437,,10668204883838446_mini_set2_TEX_ALOT_v1,,False,10461643776.0,256.0,AFT-MN-09,False,50.0
11438,,75888148412285920_mini_set0_PLK_v1,,False,1969338880.0,64.0,AFT-MN-09,False,50.0
11439,,2490490182688249_mini_set1_MED_LF_v1,,False,10446998016.0,16.0,AFT-MN-09,False,50.0
11440,,424252948092294_mini_set2_FNG_v1,,False,10298980864.0,4.0,AFT-MN-09,False,50.0
11441,,8977146799253043_mini_set2_ACT_410_v1,,False,5125535744.0,4.0,AFT-MN-09,False,50.0
11442,,119127768064238908_mini_set1_APL_v1,,False,9919653888.0,4.0,AFT-MN-09,False,50.0
11443,,20362390353329164_mini_set0_BRD_v1,,False,6057253888.0,512.0,AFT-MN-09,False,50.0
11444,,104397214353898180_mini_set0_PLK_v1,,False,1671020032.0,8.0,AFT-MN-09,False,50.0
11445,,131659338478108575_mini_set2_INS_v1,,False,550261760.0,4.0,AFT-MN-09,False,50.0
11446,,9767894998870206_mini_set1_INS_2_v1,,False,9995857408.0,2.0,AFT-MN-09,False,50.0
11447,,102389340358074160_mini_set2_MD_6_v1,,False,10252457984.0,32.0,AFT-MN-09,False,50.0
11448,,14823738000539653_mini_set1_INS_2_v1,,True,8650855936.0,64.0,AFT-MN-09,False,1.0
11449,,464124327206205298_mini_set2_BTS_v1,,False,5987498496.0,8.0,AFT-MN-09,False,50.0
11450,,1123463361764709_mini_set2_ACT_410_v1,,False,8508166656.0,32.0,AFT-MN-09,False,50.0
11451,,31879399581882703_mini_set2_RSD_v1,,False,3086451200.0,2.0,AFT-MN-09,False,50.0
11452,,105861383670528077_mini_set0_BRD_v1,,True,3941472768.0,8.0,AFT-MN-09,False,1.0
11453,,31928273616508737_mini_set1_MED_LF_v1,,False,10454714880.0,4.0,AFT-MN-09,False,50.0
11454,,72372571632664401_mini_set2_ACT_410_v1,,False,3757261312.0,4.0,AFT-MN-09,False,50.0
11455,,162740499877927148_mini_set1_ACT_40_v1,,False,10478924288.0,16.0,AFT-MN-09,False,50.0
11456,,8948260768605322_mini_set2_ACT_410_v1,,False,2547956224.0,8.0,AFT-MN-09,False,50.0
11457,,116820794435475161_mini_set2_PLT_DOC_v1,,False,8484332544.0,32.0,AFT-MN-09,False,50.0
11458,,28380653167919229_mini_set2_PRT_v1,,False,8507645952.0,32.0,AFT-MN-09,False,50.0
11459,,93920137914144292_mini_set0_TEX_v1,,False,10258068992.0,32.0,AFT-MN-09,False,50.0
11460,,17987488798053902_mini_set2_BTS_v1,,False,10177340928.0,8.0,AFT-MN-09,False,50.0
11461,,88712608187467369_mini_set2_FNG_v1,,False,4581632512.0,2.0,AFT-MN-09,False,50.0
11462,,58750450011586934_mini_set1_PLT_NET_v1,,False,9927697408.0,16.0,AFT-MN-09,False,50.0
11463,,72046037353895206_mini_set2_MD_6_v1,,False,8764637184.0,128.0,AFT-MN-09,False,50.0
11464,,38242735075048722_mini_set1_INS_2_v1,,False,8903534080.0,8.0,AFT-MN-09,False,50.0
11465,,11323210699825720_mini_set1_MED_LF_v1,,False,10387765248.0,4.0,AFT-MN-09,False,50.0
11466,,9458263091833712_mini_set1_PNU_v1,,False,9036864512.0,16.0,AFT-MN-09,False,50.0
11467,,311895751419748634_mini_set1_ACT_40_v1,,False,9508376576.0,64.0,AFT-MN-09,False,50.0
11468,,22037287948289295_mini_set2_ACT_410_v1,,True,10443463168.0,16.0,AFT-MN-09,False,30.0
11469,,120297998980426534_mini_set0_RESISC_v1,,False,10403032576.0,8.0,AFT-MN-09,False,50.0
11470,,32161311824339512_mini_set2_FNG_v1,,False,2347772416.0,64.0,AFT-MN-09,False,50.0
11471,,94643427609234205_mini_set1_PLT_NET_v1,,False,9851286016.0,4.0,AFT-MN-09,False,50.0
11472,,49193397200759476_mini_set2_BTS_v1,,False,3304950272.0,8.0,AFT-MN-09,False,50.0
11473,,73282544966938593_mini_set2_BTS_v1,,False,8188749312.0,4.0,AFT-MN-09,False,50.0
11474,,112908427744884013_mini_set1_PNU_v1,,False,9008666624.0,2.0,AFT-MN-09,False,50.0
11475,,56800470072408573_mini_set2_INS_v1,,False,70568448.0,4.0,AFT-MN-09,False,50.0
11476,,9959902519515756_mini_set2_TEX_ALOT_v1,,False,578378752.0,16.0,AFT-MN-09,False,50.0
11477,,890752589092658_mini_set2_ACT_410_v1,,False,3507739648.0,4.0,AFT-MN-09,False,50.0
11478,,177097563447978477_mini_set0_SPT_v1,,False,10323271168.0,2.0,AFT-MN-09,False,50.0
11479,,83338382183523930_mini_set0_TEX_v1,,False,529753088.0,2.0,AFT-MN-09,False,50.0
11480,,30397425542273815_mini_set2_RSD_v1,,False,1432108544.0,16.0,AFT-MN-09,False,50.0
11481,,425338074957342516_mini_set1_INS_2_v1,,False,945841152.0,16.0,AFT-MN-09,False,50.0
11482,,81923234739044506_mini_set2_PLT_DOC_v1,,False,9558110208.0,16.0,AFT-MN-09,False,50.0
11483,,34767748696773574_mini_set1_TEX_DTD_v1,,False,10293431296.0,4.0,AFT-MN-09,False,50.0
11484,,9293855244259263_mini_set2_PLT_DOC_v1,,False,10232140800.0,8.0,AFT-MN-09,False,50.0
11485,,71753098001302746_mini_set0_SPT_v1,,False,8779120128.0,2.0,AFT-MN-09,False,50.0
11486,,128553714990764539_mini_set1_PNU_v1,,True,4100294144.0,16.0,AFT-MN-09,False,1.0
11487,,19735056733446937_mini_set0_FLW_v1,,False,2470494208.0,2.0,AFT-MN-09,False,50.0
11488,,18293836032446546_mini_set2_RSD_v1,,False,197295104.0,4.0,AFT-MN-09,False,50.0
11489,,24167489643597082_mini_set2_ACT_410_v1,,False,7013515776.0,8.0,AFT-MN-09,False,50.0
11490,,159634436087713263_mini_set1_RSICB_v1,,False,2482847232.0,256.0,AFT-MN-09,False,50.0
11491,,94446112923423355_mini_set0_CRS_v1,,False,1775347200.0,128.0,AFT-MN-09,False,50.0
11492,,89903030368838340_mini_set1_INS_2_v1,,False,9840470016.0,64.0,AFT-MN-09,False,50.0
11493,,42463305214177969_mini_set0_RESISC_v1,,True,544067584.0,2.0,AFT-MN-09,False,7.0
11494,,12194812269632862_mini_set1_DOG_v1,,False,1214189056.0,2.0,AFT-MN-09,False,50.0
11495,,2356285711230975_mini_set1_MED_LF_v1,,False,3057988096.0,4.0,AFT-MN-09,False,50.0
11496,,10834389056185536_mini_set1_PNU_v1,,False,10401108992.0,32.0,AFT-MN-09,False,50.0
11497,,119040661469656966_mini_set0_SPT_v1,,False,5778589184.0,8.0,AFT-MN-09,False,50.0
11498,,20692030431148467_mini_set1_PNU_v1,,False,10231967744.0,8.0,AFT-MN-09,False,50.0
11499,,97991671159913556_mini_set1_TEX_DTD_v1,,False,10365919232.0,16.0,AFT-MN-09,False,50.0
11500,,198401190560946338_mini_set1_DOG_v1,,False,3435743744.0,256.0,AFT-MN-09,False,50.0
11501,,18540201649047589_mini_set2_PLT_DOC_v1,,False,467084800.0,2.0,AFT-MN-09,False,50.0
11502,,170549389052392885_mini_set2_AWA_v1,,False,690324480.0,16.0,AFT-MN-09,False,50.0
11503,,152871384100708185_mini_set2_PRT_v1,,False,10363953664.0,32.0,AFT-MN-09,False,50.0
11504,,2777029455870480_mini_set0_PLT_VIL_v1,,False,10188410368.0,16.0,AFT-MN-09,False,50.0
11505,,156047054565911335_mini_set1_PNU_v1,,False,197132288.0,16.0,AFT-MN-09,False,50.0
11506,,30048308292476106_mini_set1_DOG_v1,,False,90019328.0,2.0,AFT-MN-09,False,50.0
11507,,22243978202811237_mini_set2_MD_6_v1,,False,166113280.0,32.0,AFT-MN-09,False,50.0
11508,,13611222210058675_mini_set0_SPT_v1,,False,158766592.0,16.0,AFT-MN-09,False,50.0
11509,,18541163571708745_mini_set1_RSICB_v1,,False,946875904.0,2.0,AFT-MN-09,False,50.0
11510,,1933529320875147_mini_set2_ACT_410_v1,,False,10391798272.0,128.0,AFT-MN-09,False,50.0
11511,,18515397407362033_mini_set1_INS_2_v1,,False,3105344512.0,128.0,AFT-MN-09,False,50.0
11512,,7052016697863975_mini_set1_TEX_DTD_v1,,False,1734796288.0,32.0,AFT-MN-09,False,50.0
11513,,20352558092219271_mini_set2_PLT_DOC_v1,,False,677496320.0,32.0,AFT-MN-09,False,50.0
11514,,27687394689365321_mini_set1_MED_LF_v1,,False,10404279808.0,32.0,AFT-MN-09,False,50.0
11515,,536234340511695705_mini_set1_PLT_NET_v1,,False,9941571584.0,32.0,AFT-MN-09,False,50.0
11516,,43338453311056340_mini_set1_TEX_DTD_v1,,False,4776587776.0,4.0,AFT-MN-09,False,50.0
11517,,20685368720853334_mini_set1_TEX_DTD_v1,,False,9448869376.0,16.0,AFT-MN-09,False,50.0
11518,,18073853920348366_mini_set0_PLK_v1,,False,447702528.0,8.0,AFT-MN-09,False,50.0
11519,,159707772814005897_mini_set0_PLT_VIL_v1,,False,10233859584.0,32.0,AFT-MN-09,False,50.0
11520,,94394391625995929_mini_set0_TEX_v1,,False,10248323072.0,16.0,AFT-MN-09,False,50.0
11521,,71003600663720144_mini_set0_BRD_v1,,False,10407747584.0,16.0,AFT-MN-09,False,50.0
11522,,15611798986341098_mini_set0_PLK_v1,,False,3434684928.0,256.0,AFT-MN-09,False,50.0
11523,,771946058836061_mini_set1_RSICB_v1,,False,9969342976.0,4.0,AFT-MN-09,False,50.0
11524,,22597090664048659_mini_set2_TEX_ALOT_v1,,True,5683778560.0,2.0,AFT-MN-09,False,1.0
11525,,10347586723360661_mini_set2_PRT_v1,,False,10220294656.0,4.0,AFT-MN-09,False,50.0
11526,,104389034664261271_mini_set0_PLK_v1,,True,10296800768.0,8.0,AFT-MN-09,False,1.0
11527,,163468483397878484_mini_set1_MED_LF_v1,,False,427419136.0,4.0,AFT-MN-09,False,50.0
11528,,148017152450020821_mini_set1_PLT_NET_v1,,False,3505171456.0,256.0,AFT-MN-09,False,50.0
11529,,2326684394474586_mini_set1_MED_LF_v1,,False,5764306944.0,2.0,AFT-MN-09,False,50.0
11530,,96163625762217181_mini_set0_CRS_v1,,False,496196096.0,2.0,AFT-MN-09,False,50.0
11531,,87974060971909296_mini_set2_RSD_v1,,False,10248094720.0,32.0,AFT-MN-09,False,50.0
11532,,31208589848453497_mini_set2_FNG_v1,,False,947951616.0,16.0,AFT-MN-09,False,50.0
11533,,36291865149682155_mini_set1_TEX_DTD_v1,,True,10280732160.0,4.0,AFT-MN-09,False,1.0
11534,,204327725116886765_mini_set1_TEX_DTD_v1,,True,10112425984.0,32.0,AFT-MN-09,False,1.0
11535,,1683666426185190_mini_set2_AWA_v1,,False,2340423680.0,2.0,AFT-MN-09,False,50.0
11536,,32003263131458313_mini_set0_FLW_v1,,False,2835338752.0,4.0,AFT-MN-09,False,50.0
11537,,27304354307917961_mini_set2_BTS_v1,,False,10433111040.0,16.0,AFT-MN-09,False,50.0
11538,,18854265977964194_mini_set1_RSICB_v1,,False,10209352704.0,32.0,AFT-MN-09,False,50.0
11539,,7742469558350455_mini_set1_RSICB_v1,,False,10338478080.0,8.0,AFT-MN-09,False,50.0
11540,,20947955781515652_mini_set0_FLW_v1,,False,4036841472.0,2.0,AFT-MN-09,False,50.0
11541,,50467060782664058_mini_set2_AWA_v1,,False,3045473792.0,4.0,AFT-MN-09,False,50.0
11542,,11308448696423502_mini_set0_SPT_v1,,False,6981762048.0,128.0,AFT-MN-09,False,50.0
11543,,27910780771671368_mini_set1_APL_v1,,False,10225906688.0,2.0,AFT-MN-09,False,50.0
11544,,7590557613125729_mini_set2_TEX_ALOT_v1,,False,3377498624.0,64.0,AFT-MN-09,False,50.0
11545,,24756514008212961_mini_set1_APL_v1,,False,189968896.0,32.0,AFT-MN-09,False,50.0
11546,,7142752899735321_mini_set0_CRS_v1,,True,8869632000.0,4.0,AFT-MN-09,False,1.0
11547,,73863675684236986_mini_set0_TEX_v1,,False,8042384896.0,256.0,AFT-MN-09,False,50.0
11548,,36866243616135179_mini_set2_TEX_ALOT_v1,,False,4923085824.0,8.0,AFT-MN-09,False,50.0
11549,,15544035002068391_mini_set2_PLT_DOC_v1,,True,10112956416.0,4.0,AFT-MN-09,False,1.0
11550,,9722887787761273_mini_set1_INS_2_v1,,False,131028992.0,2.0,AFT-MN-09,False,50.0
11551,,2531335515230331_mini_set1_MED_LF_v1,,False,6685254144.0,32.0,AFT-MN-09,False,50.0
11552,,214875344266816887_mini_set0_RESISC_v1,,False,787512832.0,32.0,AFT-MN-09,False,50.0
11553,,2486658709289763_mini_set0_BCT_v1,,False,7694494208.0,32.0,AFT-MN-09,False,50.0
11554,,89229247723573819_mini_set2_INS_v1,,False,10370628608.0,4.0,AFT-MN-09,False,50.0
11555,,23279581880874393_mini_set1_RSICB_v1,,False,10442931200.0,4.0,AFT-MN-09,False,50.0
11556,,16218856588661969_mini_set0_CRS_v1,,False,2706557440.0,8.0,AFT-MN-09,False,50.0
11557,,92594964808291796_mini_set0_BRD_v1,,False,391155200.0,32.0,AFT-MN-09,False,50.0
11558,,16887514495186016_mini_set0_PLT_VIL_v1,,False,9991068672.0,4.0,AFT-MN-09,False,50.0
11559,,79163689858194409_mini_set1_DOG_v1,,True,8822998016.0,16.0,AFT-MN-09,False,1.0
11560,,34707470172924850_mini_set2_PRT_v1,,False,9371547648.0,32.0,AFT-MN-09,False,50.0
11561,,33316975776412788_mini_set2_BTS_v1,,False,8456124928.0,16.0,AFT-MN-09,False,50.0
11562,,120355535572090064_mini_set2_AWA_v1,,False,8402985984.0,32.0,AFT-MN-09,False,50.0
11563,,49194364149602918_mini_set2_PRT_v1,,False,10369999872.0,16.0,AFT-MN-09,False,50.0
11564,,54276133652742336_mini_set1_MED_LF_v1,,False,291920896.0,16.0,AFT-MN-09,False,50.0
11565,,30009366235969070_mini_set1_APL_v1,,False,6338686976.0,256.0,AFT-MN-09,False,50.0
11566,,96580547553072857_mini_set2_TEX_ALOT_v1,,False,172481024.0,8.0,AFT-MN-09,False,50.0
11567,,120999865377856952_mini_set0_CRS_v1,,False,2753603072.0,4.0,AFT-MN-09,False,50.0
11568,,59825470116350829_mini_set1_ACT_40_v1,,False,5176538624.0,4.0,AFT-MN-09,False,50.0
11569,,200926309614968404_mini_set0_PLT_VIL_v1,,False,9757872128.0,8.0,AFT-MN-09,False,50.0
11570,,2076077842749387_mini_set0_BCT_v1,,False,3159665664.0,32.0,AFT-MN-09,False,50.0
11571,,124560502141516446_mini_set0_BCT_v1,,False,9840036864.0,128.0,AFT-MN-09,False,50.0
11572,,103461602493818208_mini_set2_INS_v1,,False,10361368576.0,8.0,AFT-MN-09,False,50.0
11573,,21534423539543943_mini_set1_APL_v1,,False,10199216640.0,4.0,AFT-MN-10,False,50.0
11574,,57008207565238420_mini_set0_SPT_v1,,False,8661743616.0,64.0,AFT-MN-10,False,50.0
11575,,127206699515359670_mini_set0_TEX_v1,,False,132078592.0,4.0,AFT-MN-10,False,50.0
11576,,46585851468248150_mini_set1_TEX_DTD_v1,,False,5541123584.0,32.0,AFT-MN-10,False,50.0
11577,,14147015012948168_mini_set0_BCT_v1,,True,1249061376.0,32.0,AFT-MN-10,False,2.0
11578,,22682223532325630_mini_set0_FLW_v1,,False,56832000.0,4.0,AFT-MN-10,False,50.0
11579,,37172553759220233_mini_set2_AWA_v1,,False,418295808.0,4.0,AFT-MN-10,False,50.0
11580,,23883394525248312_mini_set2_AWA_v1,,False,4619456512.0,2.0,AFT-MN-10,False,50.0
11581,,292263891917542669_mini_set0_CRS_v1,,False,82412032.0,2.0,AFT-MN-10,False,50.0
11582,,54219279893209714_mini_set1_APL_v1,,False,10419714048.0,8.0,AFT-MN-10,False,50.0
11583,,11927658930850629_mini_set0_BRD_v1,,False,6398700544.0,32.0,AFT-MN-10,False,50.0
11584,,46125886880467499_mini_set1_RSICB_v1,,False,2476862464.0,8.0,AFT-MN-10,False,50.0
11585,,54469355582119995_mini_set0_FLW_v1,,True,9899047936.0,32.0,AFT-MN-10,False,9.0
11586,,234321819048306959_mini_set2_TEX_ALOT_v1,,False,2707694080.0,8.0,AFT-MN-10,False,50.0
11587,,187490025258096086_mini_set0_BCT_v1,,False,3213074944.0,32.0,AFT-MN-10,False,50.0
11588,,101966427729795320_mini_set2_TEX_ALOT_v1,,False,3541050368.0,32.0,AFT-MN-10,False,50.0
11589,,25825518924266288_mini_set0_BRD_v1,,False,198358016.0,4.0,AFT-MN-10,False,50.0
11590,,111399402514506996_mini_set2_AWA_v1,,False,1518417408.0,128.0,AFT-MN-10,False,50.0
11591,,4737573254134489_mini_set2_AWA_v1,,False,9932464640.0,32.0,AFT-MN-10,False,50.0
11592,,37157879953245549_mini_set1_DOG_v1,,False,608609792.0,4.0,AFT-MN-10,False,50.0
11593,,276624461944824228_mini_set2_PRT_v1,,False,417616896.0,2.0,AFT-MN-10,False,50.0
11594,,155026554300184750_mini_set1_ACT_40_v1,,False,9958344704.0,16.0,AFT-MN-10,False,50.0
11595,,17393111536293843_mini_set0_CRS_v1,,False,9561849856.0,64.0,AFT-MN-10,False,50.0
11596,,4562718407510416_mini_set1_RSICB_v1,,False,3840018432.0,512.0,AFT-MN-10,False,50.0
11597,,22841968552309001_mini_set1_RSICB_v1,,False,9375434752.0,16.0,AFT-MN-10,False,50.0
11598,,84873011609325518_mini_set2_AWA_v1,,False,9019606016.0,32.0,AFT-MN-10,False,50.0
11599,,93693097655308815_mini_set2_INS_v1,,False,10396160512.0,16.0,AFT-MN-10,False,50.0
11600,,50651576042220849_mini_set2_FNG_v1,,False,1817380352.0,4.0,AFT-MN-10,False,50.0
11601,,30521153402921562_mini_set0_SPT_v1,,False,10287366144.0,8.0,AFT-MN-10,False,50.0
11602,,157553608287040454_mini_set1_APL_v1,,False,55950848.0,4.0,AFT-MN-10,False,50.0
11603,,10945231145375002_mini_set1_DOG_v1,,False,10056134144.0,8.0,AFT-MN-10,False,50.0
11604,,128126476249750036_mini_set1_MED_LF_v1,,False,8652353536.0,64.0,AFT-MN-10,False,50.0
11605,,55914587507219475_mini_set2_TEX_ALOT_v1,,True,9299242496.0,4.0,AFT-MN-10,False,1.0
11606,,141029058718080674_mini_set1_MD_5_BIS_v1,,False,5293738496.0,32.0,AFT-MN-10,False,50.0
11607,,8675361381424224_mini_set2_RSD_v1,,False,2420530176.0,128.0,AFT-MN-10,False,50.0
11608,,101483882436934982_mini_set0_PLT_VIL_v1,,False,2165335552.0,4.0,AFT-MN-10,False,50.0
11609,,36337560548616590_mini_set2_PRT_v1,,False,1805190144.0,256.0,AFT-MN-10,False,50.0
11610,,10587699412343217_mini_set2_PLT_DOC_v1,,False,9709644288.0,8.0,AFT-MN-10,False,50.0
11611,,4861337116479211_mini_set0_FLW_v1,,False,217181696.0,2.0,AFT-MN-10,False,50.0
11612,,297004585562906250_mini_set2_PRT_v1,,False,7221776896.0,128.0,AFT-MN-10,False,50.0
11613,,57055282058265569_mini_set0_RESISC_v1,,False,10245303808.0,64.0,AFT-MN-10,False,50.0
11614,,121793391393426982_mini_set0_BRD_v1,,False,1132681216.0,64.0,AFT-MN-10,False,50.0
11615,,35086891254207805_mini_set1_PNU_v1,,False,66633728.0,2.0,AFT-MN-10,False,50.0
11616,,48945988678110647_mini_set0_MD_MIX_v1,,False,807337472.0,8.0,AFT-MN-10,False,50.0
11617,,27126723600673977_mini_set2_ACT_410_v1,,False,573641728.0,4.0,AFT-MN-10,False,50.0
11618,,24806659748611891_mini_set2_RSD_v1,,False,570086400.0,128.0,AFT-MN-10,False,50.0
11619,,5151488246748006_mini_set2_ACT_410_v1,,False,7834306560.0,16.0,AFT-MN-10,False,50.0
11620,,15869179529363820_mini_set1_PNU_v1,,False,2956362752.0,128.0,AFT-MN-10,False,50.0
11621,,2717849596380657_mini_set0_TEX_v1,,False,10096577536.0,2.0,AFT-MN-10,False,50.0
11622,,258006035457307775_mini_set1_ACT_40_v1,,False,9877119488.0,8.0,AFT-MN-10,False,50.0
11623,,128271850281189859_mini_set2_PLT_DOC_v1,,False,8974331904.0,16.0,AFT-MN-10,False,50.0
11624,,22229934322412471_mini_set1_MD_5_BIS_v1,,False,222857728.0,8.0,AFT-MN-10,False,50.0
11625,,105426903636308204_mini_set1_MED_LF_v1,,False,10433089536.0,4.0,AFT-MN-10,False,50.0
11626,,10383866432276998_mini_set2_BTS_v1,,False,2932217344.0,8.0,AFT-MN-10,False,50.0
11627,,43167188148468662_mini_set1_DOG_v1,,False,5503912448.0,4.0,AFT-MN-10,False,50.0
11628,,452687645006161554_mini_set2_FNG_v1,,False,3221444608.0,128.0,AFT-MN-10,False,50.0
11629,,45102732969804498_mini_set0_FLW_v1,,False,1280517632.0,2.0,AFT-MN-10,False,50.0
11630,,88421237462727055_mini_set1_TEX_DTD_v1,,False,745861120.0,2.0,AFT-MN-10,False,50.0
11631,,17367114426936036_mini_set2_PLT_DOC_v1,,False,692996608.0,16.0,AFT-MN-10,False,50.0
11632,,147195324918228261_mini_set0_FLW_v1,,False,531766272.0,4.0,AFT-MN-10,False,50.0
11633,,22266702621693805_mini_set0_TEX_v1,,False,10082638336.0,64.0,AFT-MN-10,False,50.0
11634,,35952693987723362_mini_set2_PRT_v1,,False,9049592832.0,16.0,AFT-MN-10,False,50.0
11635,,16334766579143236_mini_set0_MD_MIX_v1,,False,93477376.0,8.0,AFT-MN-10,False,50.0
11636,,18383835647798310_mini_set0_SPT_v1,,False,10005775360.0,8.0,AFT-MN-10,False,50.0
11637,,28912016734768793_mini_set1_PNU_v1,,False,10169272320.0,16.0,AFT-MN-10,False,50.0
