device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,curve_length
1,,4.375,23.75,True,3550050304,8,7902003973441865_micro_set2_BTS_v1,AFT-MC-01,1
1,3.052734375,3.125,23.4375,False,9661296128,32,77032314379547257_micro_set0_RESISC_v1,AFT-MC-01,1
1,3.25,0.0,0.0,False,10460310016,4,110993101986087815_micro_set2_BTS_v1,AFT-MC-01,1
1,3.1286266684532165,3.125,25.625,False,1524698112,2,10069408305057294_micro_set2_FNG_v1,AFT-MC-01,50
1,3.0982421875,5.625,22.5,False,10464257536,4,6441249803373483_micro_set2_FNG_v1,AFT-MC-01,50
1,3.0633687913417815,8.75,31.25,False,306418688,4,125327013615755102_micro_set1_APL_v1,AFT-MC-01,50
1,3.60947265625,6.25,28.125,True,2939599872,8,33065502740252645_micro_set0_PLK_v1,AFT-MC-01,26
1,3.059499451988622,5.2631578947368425,26.973684210526315,False,2986628608,8,229581059648261980_micro_set1_PNU_v1,AFT-MC-01,50
1,,5.0,25.0,False,177668096,2,2812226475170017_micro_set0_TEX_v1,AFT-MC-01,50
1,3.2090265274047853,5.625,30.625,False,7884552192,128,37307671495575800_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.1043287932872774,5.0,33.125,False,5385523200,4,235731558481658354_micro_set0_CRS_v1,AFT-MC-01,50
1,3.4404489040374755,5.625,23.75,False,10184169472,32,27627577045616008_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.8369384765625,3.125,21.875,False,664068096,2,33971442451441057_micro_set0_TEX_v1,AFT-MC-01,50
1,3.208984375,5.625,20.0,False,661801984,2,38109145635583345_micro_set0_BCT_v1,AFT-MC-01,50
1,3.8131133317947388,0.0,0.0,False,9454498816,16,371528607196402768_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,,9.375,31.25,True,9632107520,16,1300790572247429_micro_set1_PNU_v1,AFT-MC-01,1
1,3.0204178035259246,3.125,15.625,False,9167596544,4,106713869451746546_micro_set2_RSD_v1,AFT-MC-01,50
1,3.2431396484375,4.375,21.25,True,1446695424,2,11041425383980231_micro_set1_MED_LF_v1,AFT-MC-01,26
1,3.0322265625,0.0,12.5,False,10370139136,4,6613386273735397_micro_set2_RSD_v1,AFT-MC-01,1
1,3.25185546875,5.0,25.625,True,2040137728,8,35657517889327865_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.01640625,8.125,30.625,False,702398464,64,17789132743430591_micro_set0_TEX_v1,AFT-MC-01,50
1,3.8806333541870117,0.0,25.0,False,10351218688,8,18996726256165320_micro_set0_FLW_v1,AFT-MC-01,1
1,3.33916015625,3.125,21.25,False,10368901632,8,82855789608307565_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.005206894874573,7.5,21.25,False,8711698944,4,237842282585034650_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,,2.5,25.0,False,9152469504,64,204727573637427503_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.133903580904007,5.0,29.375,False,128073216,4,383000253793981688_micro_set1_MED_LF_v1,AFT-MC-01,50
1,,4.375,24.375,True,10186124800,8,24984143103794181_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.2078125,4.375,25.0,False,5129955840,128,33891224218876975_micro_set2_AWA_v1,AFT-MC-01,50
1,3.1703750103712083,4.375,26.875,False,1300433408,2,85600996499942748_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.4631649255752563,6.25,12.5,False,10415237632,8,86133443908396238_micro_set2_PRT_v1,AFT-MC-01,1
1,3.119140625,3.125,25.0,False,7413369344,256,1440364759422063_micro_set2_PRT_v1,AFT-MC-01,50
1,,1.875,21.25,False,265290240,16,25930738533779737_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.588671875,2.5,20.625,False,408613376,8,55442343135636365_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.1337890625,12.5,25.0,False,10314929664,8,27875280182781971_micro_set1_APL_v1,AFT-MC-01,1
1,3.440625,5.625,23.75,False,6485328384,32,510759488778751467_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,2.998197603225708,8.75,29.375,False,4099269632,8,4541372873534812_micro_set2_RSD_v1,AFT-MC-01,50
1,2.1839046365272404e+31,12.5,37.5,False,10309128192,4,62955343286763110_micro_set1_PNU_v1,AFT-MC-01,1
1,4.24609375,9.375,31.25,False,10397206016,32,68829995792481333_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3011165.3,4.375,24.375,False,3561949184,64,76746421246844908_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.212109375,5.625,20.625,False,400723968,32,17353525712642775_micro_set2_PRT_v1,AFT-MC-01,50
1,2.9994819164276123,3.125,37.5,False,9944772608,16,3288799927830774_micro_set1_MED_LF_v1,AFT-MC-01,1
1,3.1441613674163817,1.875,13.75,False,7457681920,64,28659296121668434_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.9424591064453125,0.0,0.0,False,10436910592,4,96565170690704784_micro_set2_PRT_v1,AFT-MC-01,1
1,3.553140789270401,1.25,19.375,False,3136647168,4,7347469236817214_micro_set2_AWA_v1,AFT-MC-01,50
1,3.8305748820304872,2.5,18.125,False,356698112,2,54925078319779770_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.0143756449222563,3.75,18.125,False,9994488320,2,77457284905378680_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.0203475654125214,5.0,25.625,False,3064326656,2,36303694667356140_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.13109130859375,3.75,33.75,False,3884020224,2,2515481008951843_micro_set0_PLK_v1,AFT-MC-01,50
1,3.176953125,8.125,27.5,False,10316626944,8,11946253485717105_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.00791015625,2.5,24.375,True,5059633152,8,72092226311128031_micro_set1_MED_LF_v1,AFT-MC-01,35
1,3.83203125,8.75,22.5,False,2114769408,32,152367397991660457_micro_set0_CRS_v1,AFT-MC-01,50
1,3.466508388519287,0.0,28.125,False,10405948416,16,264938414517634694_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,7.033330152771683e+17,9.375,27.5,False,4115325440,4,14658040722353186_micro_set2_PRT_v1,AFT-MC-01,50
1,3.078397011756897,4.375,29.375,False,10236409344,16,85422304277460496_micro_set0_BRD_v1,AFT-MC-01,50
1,3.1814350328947367,2.6315790477551912,22.36842115301835,False,10331124736,32,317052006904083795_micro_set1_DOG_v1,AFT-MC-01,50
1,3.1958778858184815,3.75,25.625,False,9302888960,128,127291833712091390_micro_set2_INS_v1,AFT-MC-01,1
1,3.144218325614929,0.0,37.5,False,9667427328,4,1125550325891778_micro_set2_PRT_v1,AFT-MC-01,1
1,2.9734375,10.0,26.875,False,138995200,8,15711643182510095_micro_set0_CRS_v1,AFT-MC-01,50
1,14070.1302734375,2.5,25.625,False,320595456,16,51147378281306364_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.0030641555786133,6.875,20.625,False,8652307456,64,3312614375904106_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.057421875,4.375,23.75,True,6411001856,128,351654188430116533_micro_set2_TEX_ALOT_v1,AFT-MC-01,36
1,3.1757549703121186,4.375,25.625,False,105258496,2,96902343864137214_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.3615234375,6.875,26.875,False,4106510848,8,70046132974791449_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.440625,5.625,23.75,True,4453104128,16,21197202270817309_micro_set2_PLT_DOC_v1,AFT-MC-01,26
1,3.0009765625,7.5,21.875,False,7111043072,8,10709522953844585_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.297652769088745,3.125,11.875,False,2959522816,128,4474171301038842_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.2327302631578947,4.605263208088122,22.36842105263158,False,1377870336,32,94553654778916875_micro_set1_PNU_v1,AFT-MC-01,50
1,3.0951261043548586,6.25,29.375,False,392006144,64,60539342520331108_micro_set2_INS_v1,AFT-MC-01,50
1,3.131129240989685,1.875,21.875,False,56169472,4,39834214834433852_micro_set0_BCT_v1,AFT-MC-01,50
1,,1.875,21.875,True,9459276288,64,11673079087840107_micro_set1_MD_5_BIS_v1,AFT-MC-01,1
1,3.756128215789795,8.125,27.5,False,9598036992,128,18988260372544586_micro_set2_AWA_v1,AFT-MC-01,1
1,3.438196539878845,0.0,12.5,False,10392625664,4,17134269433925948_micro_set0_BCT_v1,AFT-MC-01,1
1,3.0634765625,0.0,37.5,False,9929262080,4,351858741224854397_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.490234375,6.25,18.75,False,10377249280,8,118365331027723443_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.1614013671875,6.25,30.0,False,47933440,2,156981736841029795_micro_set1_APL_v1,AFT-MC-01,50
1,3.132401315789474,1.3157894736842106,14.473684210526315,True,6482516480,4,6656690795856951_micro_set1_DOG_v1,AFT-MC-01,26
1,3.2099609375,0.0,0.0,False,9901388288,4,17908067781856165_micro_set0_FLW_v1,AFT-MC-01,1
1,3.8155567395059684,2.6315789473684212,17.105263157894736,False,522623488,4,127264709317303190_micro_set1_DOG_v1,AFT-MC-01,50
1,3.0663384914398195,0.625,25.0,False,1079748608,64,28007791225565950_micro_set0_TEX_v1,AFT-MC-01,50
1,3.181323340064601,2.6315790477551912,22.36842115301835,False,1800626688,32,19527515991434708_micro_set1_DOG_v1,AFT-MC-01,50
1,3.340625,8.75,26.875,False,8101667840,32,7154628162137487_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,,2.5,16.25,True,9812620800,8,82305849981272129_micro_set2_RSD_v1,AFT-MC-01,1
1,3.29098699092865,6.875,25.0,False,8999327744,16,499637354729661348_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.2337890625,3.75,23.125,False,1046526976,4,46530525122080779_micro_set0_CRS_v1,AFT-MC-01,50
1,3.814041940789474,2.6315789473684212,17.105263157894736,False,1846645760,4,87048416608424643_micro_set1_DOG_v1,AFT-MC-01,50
1,3.1240234375,0.0,12.5,False,9943855616,4,111758544761131579_micro_set0_SPT_v1,AFT-MC-01,1
1,3.031893730163574,0.0,0.0,False,10436748800,4,24049897758452482_micro_set1_MD_5_BIS_v1,AFT-MC-01,1
1,3.0552261114120483,9.375,23.125,False,146180608,16,8447548076440512_micro_set2_INS_v1,AFT-MC-01,50
1,3.23203125,3.75,20.625,False,2926760960,8,9316657825620053_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.247808277606964,4.375,23.125,False,5373977600,8,117149812167292096_micro_set2_BTS_v1,AFT-MC-01,50
1,3.2679707527160646,3.125,19.375,False,220854272,8,110181972889870060_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.3607687950134277,3.125,21.875,False,10323893760,16,138325117602950006_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.463671875,8.75,33.75,False,2913235456,128,38134056551694655_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,4.07890625,1.25,24.375,True,3897362432,16,8207867525976061_micro_set1_MED_LF_v1,AFT-MC-01,26
1,3.2353515625,6.25,29.6875,False,10451745280,32,25865946411110381_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.43342410326004,3.75,21.875,False,2091462144,8,22944729635481712_micro_set0_BRD_v1,AFT-MC-01,50
1,3.2321096721448397,4.605263157894737,22.36842105263158,False,10420102656,8,10230238713095848_micro_set1_PNU_v1,AFT-MC-01,50
1,3.211830571293831,5.625,20.625,False,34319360,2,75753801767779434_micro_set2_PRT_v1,AFT-MC-01,50
1,3.4546875,3.75,25.625,False,5038777344,128,76027244875774825_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,,5.0,23.75,True,10236009472,8,8242860132508783_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,3.237936854362488,3.75,22.5,False,5062164480,16,53044687036267890_micro_set2_ACT_410_v1,AFT-MC-01,50
1,,1.875,21.25,True,758850560,16,369508182779028931_micro_set2_MD_6_v1,AFT-MC-01,26
1,2.9817023026315788,17.105263157894736,37.5,False,442101248,8,23553278223992429_micro_set1_DOG_v1,AFT-MC-01,50
1,3.833984375,1.5625,31.25,False,10480385536,32,22190395238418397_micro_set1_RSICB_v1,AFT-MC-01,1
1,3.369921875,8.125,28.75,False,10217676800,32,153728648509898949_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.040234375,8.125,31.25,False,2714525184,128,18646699321657363_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.141015625,6.25,20.0,False,367160832,64,3605374502875865_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,2.986186146736145,0.0,21.875,False,10358495232,16,17026385896475648_micro_set1_PNU_v1,AFT-MC-01,1
1,3.8084529638290405,10.9375,37.5,False,10429464064,32,36789272814043306_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.279296875,3.75,22.5,True,1206360576,256,43354979685720249_micro_set0_RESISC_v1,AFT-MC-01,27
1,,5.0,21.25,False,611611136,2,21896310614769883_micro_set2_FNG_v1,AFT-MC-01,50
1,3011165.028125,4.375,24.375,False,604010496,2,95050594729282770_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.419675827026367,0.0,0.0,False,10186142720,4,17004864242822252_micro_set0_CRS_v1,AFT-MC-01,1
1,3.05166015625,2.5,25.0,False,10446707712,4,54148484306487337_micro_set0_TEX_v1,AFT-MC-01,50
1,3.63017578125,3.75,19.375,False,219959296,4,40946550970229175_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.706397819519043,4.375,20.625,False,8036388352,128,397072557412839716_micro_set2_RSD_v1,AFT-MC-01,50
1,2.967619776725769,18.75,37.5,False,10296474112,8,82883158921421006_micro_set2_AWA_v1,AFT-MC-01,1
1,3.242449641227722,0.0,12.5,False,10179160064,16,125808062451221408_micro_set0_TEX_v1,AFT-MC-01,1
1,3.476171875,4.375,22.5,False,6786955264,16,3425544400626997_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.0572442799806594,4.375,22.5,False,2668949504,2,20051916966030168_micro_set2_FNG_v1,AFT-MC-01,50
1,2912569.2,5.0,25.0,False,1776239104,32,37787064348041360_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.823184609413147,5.0,29.375,False,4674368512,16,954570730830666_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,,5.0,21.25,False,615684096,4,3387498816594495_micro_set0_PLK_v1,AFT-MC-01,50
1,3.1708984375,0.0,12.5,False,10455329280,4,64504363983831427_micro_set2_FNG_v1,AFT-MC-01,1
1,3.2064453125,3.125,28.125,False,10332007936,16,51403035753600819_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.2533203125,5.625,18.125,False,9690683904,8,449258051203138131_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.990349817276001,3.75,25.0,False,10419341824,4,6030477208498148_micro_set0_BRD_v1,AFT-MC-01,50
1,,6.875,27.5,True,2836982272,64,3102410977642811_micro_set0_CRS_v1,AFT-MC-01,26
1,3.0406723260879516,8.125,31.875,False,213929984,16,54813829861439682_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.0143756210803985,3.75,18.125,False,5136212992,4,40557116272863260_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.36552734375,1.25,26.25,False,10115781120,8,106439546272670275_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.29609375,4.375,21.25,False,9624564736,32,52440498616024539_micro_set0_FLW_v1,AFT-MC-01,50
1,2.9925108671188356,4.375,30.0,False,1330132992,16,55228512524693874_micro_set0_BCT_v1,AFT-MC-01,50
1,3.6679668068885802,6.25,23.125,False,10335264768,8,22478678009541494_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.228310412168503,6.875,28.75,False,2157494272,4,111496829955397922_micro_set0_BCT_v1,AFT-MC-01,50
1,,6.875,25.625,False,5935403008,16,218270252179152367_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.13251953125,4.375,23.125,False,10315465728,8,78920374451680007_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.00390625,5.0,27.5,False,10179272704,16,3323005787139165_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,2.994212532043457,6.875,26.25,False,7545503232,128,77920208222203076_micro_set0_MD_MIX_v1,AFT-MC-01,1
1,4.2072978019714355,1.5625,17.1875,False,10373369344,32,339762287242777944_micro_set1_INS_2_v1,AFT-MC-01,1
1,3.131521213054657,4.375,40.625,False,1473554432,8,16252605403416544_micro_set0_TEX_v1,AFT-MC-01,50
1,,5.0,23.75,True,9613438464,8,19739287008466371_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,1.4797611552305588e+31,3.9473684210526314,23.026315789473685,False,9012599296,4,376689781061107076_micro_set1_DOG_v1,AFT-MC-01,50
1,2.997273063659668,6.25,29.375,False,10306201088,8,28983091561967716_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.9923996925354004,3.75,31.875,False,6327793664,256,28813375404150350_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.310372292995453,5.625,20.0,False,7764052480,8,3195608833052878_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.605859375,6.25,26.25,False,3563196416,8,15658064073053213_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.041015625,8.125,31.25,False,1636133888,256,6396729984672207_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.5877685546875,5.625,31.875,True,268018176,2,20927621322021223_micro_set0_TEX_v1,AFT-MC-01,26
1,3.259498357772827,6.25,25.0,False,2379940352,32,45240668986546376_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,2.73828125,50.0,75.0,False,10331402752,2,57770168086219135_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,3.876953125,7.5,28.125,False,168705536,8,71729406298362821_micro_set2_RSD_v1,AFT-MC-01,50
1,3.0155073165893556,5.625,27.5,False,1128387584,32,173155375999716380_micro_set0_TEX_v1,AFT-MC-01,50
1,3.163549375534058,4.375,22.5,False,1107419136,8,8236397068904092_micro_set2_INS_v1,AFT-MC-01,50
1,3.1923828125,3.125,35.9375,False,7886204928,32,187810202326253143_micro_set0_BCT_v1,AFT-MC-01,1
1,3.315174388885498,6.25,29.375,False,10430886912,8,16019298165604766_micro_set0_FLW_v1,AFT-MC-01,50
1,3.11875,6.875,28.125,False,927389696,128,16068780182643169_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.03515625,12.5,12.5,False,10292285440,4,119311801752515423_micro_set0_BCT_v1,AFT-MC-01,1
1,3.3049091935157775,4.375,26.25,False,1934278656,4,23479901500645838_micro_set2_INS_v1,AFT-MC-01,50
1,3.0461074352264403,6.875,34.375,False,6541414912,64,25742687394051028_micro_set2_PRT_v1,AFT-MC-01,50
1,,2.5,17.5,False,5481140736,128,108423608384295517_micro_set1_APL_v1,AFT-MC-01,50
1,3.321625542640686,2.5,15.625,False,596630016,16,80041810376325138_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.0633687734603883,8.75,31.25,False,504822784,16,2872096177149780_micro_set1_APL_v1,AFT-MC-01,50
1,3.045559048652649,3.125,31.25,False,146138624,16,2992423546166388_micro_set0_FLW_v1,AFT-MC-01,50
1,,5.0,21.25,False,216627712,8,15417762611869193_micro_set0_PLK_v1,AFT-MC-01,50
1,3.4060930013656616,0.0,18.75,False,10316432384,8,19628195722364490_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.0982421875,5.625,22.5,False,10231993856,4,66741017539669015_micro_set2_FNG_v1,AFT-MC-01,50
1,3.1154866218566895,6.25,20.0,False,4211471872,256,5347398213766616_micro_set2_FNG_v1,AFT-MC-01,50
1,,5.0,21.25,True,9654712832,16,127006619794323531_micro_set0_PLK_v1,AFT-MC-01,1
1,3.237791508436203,3.125,25.0,False,5117167616,4,259813727532660656_micro_set0_PLK_v1,AFT-MC-01,50
1,3.215752959251404,6.25,37.5,False,10436054016,8,78967931247156430_micro_set0_BCT_v1,AFT-MC-01,1
1,3.482421875,8.125,27.5,False,5629559808,256,481708428384941529_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.590625,1.25,23.75,False,1425775104,8,67740418986167255_micro_set0_BCT_v1,AFT-MC-01,50
1,3.401538372039795,4.375,22.5,False,5761458688,256,2150769558817706_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.10859375,1.25,23.125,False,811382784,32,38957712211755477_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.425892010331154,0.625,8.75,False,1040924160,2,52004524526207028_micro_set0_CRS_v1,AFT-MC-01,50
1,3.778302347660065,5.625,24.375,False,1162554368,4,94805408379731060_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.0081120491027833,6.875,25.625,False,6766174720,128,28422201016422246_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.051046371459961,7.5,25.0,False,6971259392,64,282301938911751976_micro_set2_INS_v1,AFT-MC-01,50
1,3.017797017097473,8.125,25.0,False,614905856,16,126104963058832920_micro_set0_BRD_v1,AFT-MC-01,50
1,3.0658203125,1.25,17.5,False,4742653440,16,23225303567342383_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.066338539123535,0.625,25.0,False,3963119616,256,2444987260226588_micro_set0_TEX_v1,AFT-MC-01,50
1,3.138232421875,3.75,18.75,False,89844736,2,9067931327464921_micro_set0_CRS_v1,AFT-MC-01,50
1,2.99560546875,5.625,31.25,False,3608428544,8,68660815072135379_micro_set2_PRT_v1,AFT-MC-01,50
1,2.99521484375,6.875,28.75,True,195640320,4,14591274194749143_micro_set1_TEX_DTD_v1,AFT-MC-01,26
1,3.5973732471466064,4.375,19.375,False,6624276480,256,1956217706668094_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.40546875,5.625,27.5,True,1072043008,4,26836462310749491_micro_set1_MD_5_BIS_v1,AFT-MC-01,26
1,3.019482421875,6.25,32.5,False,2668476416,4,57580737540589443_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.744297504425049,12.5,50.0,False,10253603840,4,6973483024520722_micro_set0_BRD_v1,AFT-MC-01,1
1,3.059375,8.75,24.375,False,300032512,32,39407297329918179_micro_set2_BTS_v1,AFT-MC-01,50
1,,2.5,25.0,False,8695182336,128,27242478981741921_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.03046875,3.75,28.75,False,9746364416,64,192498897350070445_micro_set2_RSD_v1,AFT-MC-01,50
1,3.196284770965576,2.34375,22.65625,False,9894691840,64,40013232687724386_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.009375,1.875,26.25,False,7977189888,32,31371801275080781_micro_set0_TEX_v1,AFT-MC-01,50
1,1.496636618494391e+18,4.375,30.625,False,6048280064,32,36874749311873648_micro_set0_PLK_v1,AFT-MC-01,50
1,2.987454080581665,5.625,33.75,False,4749006848,32,44032994921607452_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,2.9953230381011964,3.75,23.125,False,8325272064,32,169840833829111664_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.0663384914398195,0.625,25.0,False,7201265152,128,41151829478907702_micro_set0_TEX_v1,AFT-MC-01,50
1,3.2064453125,3.125,28.125,False,7758718464,16,31276319918057611_micro_set1_INS_2_v1,AFT-MC-01,50
1,2.9762728214263916,0.0,0.0,False,10171026944,2,7461508995391304_micro_set1_APL_v1,AFT-MC-01,1
1,3.686328125,5.625,28.125,True,6064022528,8,30826947826434029_micro_set2_MD_6_v1,AFT-MC-01,26
1,2.99228515625,5.0,24.375,False,6802132992,8,56882338235573855_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.25205078125,3.125,21.25,False,10444565504,4,16159310986993385_micro_set2_PRT_v1,AFT-MC-01,50
1,3.1384490489959718,6.25,30.625,False,3175145472,64,15130788574560220_micro_set0_BRD_v1,AFT-MC-01,50
1,3.0533203125,8.125,29.375,False,160668160,16,245729981959117135_micro_set1_APL_v1,AFT-MC-01,50
1,3.8372880935668947,3.125,21.875,False,2832958464,32,73134538052258618_micro_set0_TEX_v1,AFT-MC-01,50
1,3.038586735725403,2.5,18.75,False,638504448,4,33332527593944498_micro_set0_SPT_v1,AFT-MC-01,50
1,3.2001953125,5.625,22.5,False,187978240,4,29161641730762677_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.1,6.25,20.0,True,6356047360,128,381294759424366147_micro_set0_MD_MIX_v1,AFT-MC-01,26
1,3.0395815849304197,1.875,25.0,False,3188529664,4,54030204140101166_micro_set1_APL_v1,AFT-MC-01,50
1,2.8517539501190186,12.5,37.5,False,9410833408,4,117169562334722844_micro_set1_DOG_v1,AFT-MC-01,1
1,2.983534336090088,0.0,25.0,False,10181047808,2,10797665365270370_micro_set2_PRT_v1,AFT-MC-01,1
1,3.0537109375,8.125,29.375,False,85637120,4,60563911404425997_micro_set1_APL_v1,AFT-MC-01,50
1,3.2909869492053985,6.875,25.0,False,5501012480,4,15037967954732780_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.9923993587493896,3.75,31.875,False,9863887872,32,99023671304204678_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.717909049987793,5.0,23.75,False,4169277440,32,32268754033395164_micro_set0_RESISC_v1,AFT-MC-01,50
1,,4.375,23.75,False,3655134720,32,19900769235193071_micro_set2_BTS_v1,AFT-MC-01,50
1,3.5858078062534333,8.125,29.375,False,952987648,2,12879775882075662_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.2381577759981157,5.0,26.875,False,9990709248,2,6567093053167842_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.3222883224487303,7.5,18.125,False,593289728,16,18883515830534610_micro_set2_RSD_v1,AFT-MC-01,50
1,1.6927979557913476e+31,0.0,0.0,False,10119633920,4,3591019162046874_micro_set2_BTS_v1,AFT-MC-01,1
1,3.29765625,3.125,11.875,False,245298176,16,40066760659764301_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.312070834636688,7.5,23.125,False,3566106112,8,7361958064658008_micro_set2_FNG_v1,AFT-MC-01,50
1,1.734885278247551e+18,9.375,34.375,False,7913521152,32,85796778381269212_micro_set0_PLK_v1,AFT-MC-01,1
1,3.5248291015625,3.125,15.625,False,1215876608,2,6202073345627935_micro_set0_CRS_v1,AFT-MC-01,50
1,2.9517844915390015,0.0,25.0,False,10420925440,2,146184587977296080_micro_set0_FLW_v1,AFT-MC-01,1
1,3.1531516790390013,3.125,25.625,False,10411250688,8,62257847702549968_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.1108384132385254,0.0,50.0,False,9587247616,2,20052141177444988_micro_set0_CRS_v1,AFT-MC-01,1
1,3.4501507407740544,3.2894737344039116,19.73684220564993,False,2347948544,64,572214788982845074_micro_set1_DOG_v1,AFT-MC-01,50
1,3.006640625,11.25,33.75,False,6356047360,128,21287090131002175_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.116015625,6.25,20.0,False,4255934464,128,88444785277372855_micro_set2_FNG_v1,AFT-MC-01,50
1,3.0615234375,7.8125,23.4375,False,10208771584,32,78345341007997479_micro_set2_MD_6_v1,AFT-MC-01,1
1,2874339.45,6.25,28.75,False,3546287616,64,4932855361791748_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.2365234375,9.375,31.875,False,1380449792,4,17018415581468115_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,,3.125,21.875,True,9654897664,16,47201751949110695_micro_set0_BCT_v1,AFT-MC-01,1
1,3.329736328125,3.75,20.625,False,3640392192,4,24313811698071561_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.1045374870300293,6.25,31.25,False,10295399424,16,245724238040230004_micro_set2_BTS_v1,AFT-MC-01,1
