,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
13923,ok,33721337458944584_tfds-icgen_imagenette_8_v1,success,,,,,,
13924,xx,3371638177706596_tfds-icgen_cycle_gan_apple2orange_4_v1,OOM,,,,,,
13925,xx,337521604493016844_tfds-icgen_uc_merced_2_v1,batch_size>dataset_size,,,,,,
13926,ok,337621600067860007_tfds-icgen_caltech101_5_v1,success,,,,,,
13927,ok,30809862746743725_tfds-icgen_rock_paper_scissors_4_v1,success,,,,,,
13928,ok,337836829587009936_tfds-icgen_uc_merced_10_v1,success,,,,,,
13929,xx,333185663667592964_tfds-icgen_svhn_cropped_5_v1,OOM,,,,,,
13930,xx,338082107269432531_tfds-icgen_stanford_dogs_4_v1,OOM,,,,,,
13931,xx,303701484274193641_tfds-icgen_svhn_cropped_6_v1,AMP,,,,,,
13932,xx,303715019534451604_tfds-icgen_cycle_gan_maps_1_v1,batch_size>dataset_size,,,,,,
13933,ok,33854313248358771_tfds-icgen_cycle_gan_maps_4_v1,success,,,,,,
13934,ok,30402927275348110_tfds-icgen_cycle_gan_maps_13_v1,success,,,,,,
13935,xx,30447091080645479_tfds-icgen_cassava_11_v1,OOM,,,,,,
13936,ok,30460652905450654_tfds-icgen_cars196_3_v1,success,,,,,,
13937,ok,30461879791740597_tfds-icgen_imagenette_3_v1,success,,,,,,
13938,ok,30462620565490108_tfds-icgen_stanford_dogs_3_v1,success,,,,,,
13939,ok,304629840135977994_tfds-icgen_cifar10_3_v1,success,,,,,,
13940,ok,304564737564599014_tfds-icgen_imagenet_resized_32x32_10_v1,success,,,,,,
13941,ok,30477462787650785_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,success,,,,,,
13942,xx,33874466409983273_tfds-icgen_kmnist_14_v1,success,,,,,,
13943,xx,305094615919878844_tfds-icgen_cars196_4_v1,OOM,,,,,,
13944,xx,30871974872416045_tfds-icgen_cmaterdb_devanagari_10_v1,OOM,,,,,,
13945,xx,308991149343668579_tfds-icgen_caltech101_15_v1,OOM,,,,,,
13946,ok,305296049636503428_tfds-icgen_horses_or_humans_11_v1,success,,,,,,
13947,ok,30903175340525102_tfds-icgen_cycle_gan_ukiyoe2photo_11_v1,success,,,,,,
13948,xx,3052517015713993_tfds-icgen_imagenette_3_v1,AMP,,,,,,
13949,ok,30533414750349270_tfds-icgen_cycle_gan_summer2winter_yosemite_7_v1,success,,,,,,
13950,ok,30549093731320582_tfds-icgen_cycle_gan_maps_2_v1,success,,,,,,
13951,xx,338866346355159449_tfds-icgen_horses_or_humans_4_v1,diverged,,,,,,
13952,ok,33901329091924766_tfds-icgen_mnist_11_v1,success,,,,,,
13953,ok,33945403284030497_tfds-icgen_omniglot_14_v1,success,,,,,,
13954,ok,34005850399831009_tfds-icgen_cifar10_8_v1,success,,,,,,
13955,xx,3090590943872991_tfds-icgen_omniglot_14_v1,diverged,,,,,,
13956,xx,309220260815814375_tfds-icgen_malaria_15_v1,OOM,,,,,,
13957,ok,30957106771648527_tfds-icgen_colorectal_histology_2_v1,success,,,,,,
13958,ok,30957441012217044_tfds-icgen_stanford_dogs_9_v1,success,,,,,,
13959,ok,3060764422775666_tfds-icgen_cmaterdb_devanagari_7_v1,success,,,,,,
13960,ok,30634274004594372_tfds-icgen_cmaterdb_telugu_4_v1,success,,,,,,
13961,xx,309635400842910616_tfds-icgen_visual_domain_decathlon_dtd_5_v1,OOM,,,,,,
13962,xx,30611855372162689_tfds-icgen_eurosat_rgb_15_v1,OOM,,,,,,
13963,ok,34035096186667524_tfds-icgen_cycle_gan_ukiyoe2photo_11_v1,success,,,,,,
13964,ok,30964157819097616_tfds-icgen_stanford_dogs_6_v1,success,,,,,,
13965,ok,30981842009157776_tfds-icgen_cats_vs_dogs_3_v1,success,,,,,,
13966,ok,30661678360456768_tfds-icgen_deep_weeds_6_v1,success,,,,,,
13967,ok,3105112068551598_tfds-icgen_visual_domain_decathlon_dtd_12_v1,success,,,,,,
13968,ok,31054675932341337_tfds-icgen_cmaterdb_bangla_12_v1,success,,,,,,
13969,ok,34093136080006481_tfds-icgen_svhn_cropped_4_v1,success,,,,,,
13970,xx,341213100669255891_tfds-icgen_caltech101_1_v1,AMP,,,,,,
13971,ok,34141390962234681_tfds-icgen_mnist_11_v1,success,,,,,,
13972,xx,30666022948210577_tfds-icgen_visual_domain_decathlon_dtd_14_v1,AMP,,,,,,
13973,ok,3416626948379672_tfds-icgen_cmaterdb_devanagari_1_v1,success,,,,,,
13974,xx,306999908842101816_tfds-icgen_rock_paper_scissors_14_v1,OOM,,,,,,
13975,ok,30714355996495143_tfds-icgen_cycle_gan_ukiyoe2photo_8_v1,success,,,,,,
13976,ok,31065516440590002_tfds-icgen_cycle_gan_vangogh2photo_12_v1,success,,,,,,
13977,ok,341947338504028250_tfds-icgen_cycle_gan_apple2orange_4_v1,success,,,,,,
13978,xx,307826227950366042_tfds-icgen_visual_domain_decathlon_dtd_13_v1,OOM,,,,,,
13979,ok,30806080719881284_tfds-icgen_horses_or_humans_13_v1,success,,,,,,
13980,ok,311102429817482453_tfds-icgen_oxford_iiit_pet_9_v1,success,,,,,,
13981,ok,3075598114167790_tfds-icgen_imagenet_resized_32x32_9_v1,success,,,,,,
13982,ok,30833910185121461_tfds-icgen_cycle_gan_horse2zebra_12_v1,success,,,,,,
13983,ok,30824076086003079_tfds-icgen_cifar100_7_v1,success,,,,,,
13984,xx,30906406627904957_tfds-icgen_cmaterdb_bangla_3_v1,AMP,,,,,,
13985,ok,311401119926705076_tfds-icgen_cmaterdb_devanagari_7_v1,success,,,,,,
13986,ok,307661443121681878_tfds-icgen_svhn_cropped_3_v1,success,,,,,,
13987,ok,3429935804480034_tfds-icgen_cats_vs_dogs_5_v1,success,,,,,,
13988,ok,30917719556242219_tfds-icgen_cats_vs_dogs_10_v1,success,,,,,,
13989,ok,34301872125862433_tfds-icgen_rock_paper_scissors_1_v1,success,,,,,,
13990,ok,34307904385761631_tfds-icgen_fashion_mnist_5_v1,success,,,,,,
13991,ok,30922235850754385_tfds-icgen_caltech101_4_v1,success,,,,,,
13992,ok,31152846103289348_tfds-icgen_cycle_gan_summer2winter_yosemite_3_v1,success,,,,,,
13993,ok,3115094875091339_tfds-icgen_cats_vs_dogs_11_v1,success,,,,,,
13994,ok,3435234577654188_tfds-icgen_rock_paper_scissors_2_v1,success,,,,,,
13995,ok,343706855802219601_tfds-icgen_eurosat_rgb_1_v1,success,,,,,,
13996,ok,34333540207505074_tfds-icgen_eurosat_rgb_2_v1,success,,,,,,
13997,ok,31191269062319625_tfds-icgen_cycle_gan_horse2zebra_12_v1,success,,,,,,
13998,xx,3114886652086976_tfds-icgen_cifar100_7_v1,OOM,,,,,,
13999,ok,31195202561960004_tfds-icgen_cars196_5_v1,success,,,,,,
14000,ok,30901580143031085_tfds-icgen_kmnist_11_v1,success,,,,,,
14001,ok,309607154255960984_tfds-icgen_cycle_gan_summer2winter_yosemite_1_v1,success,,,,,,
14002,xx,30970416670952551_tfds-icgen_oxford_iiit_pet_7_v1,AMP,,,,,,
14003,ok,345523203565353803_tfds-icgen_uc_merced_8_v1,success,,,,,,
14004,ok,34569815142223335_tfds-icgen_cycle_gan_facades_11_v1,success,,,,,,
14005,ok,345813984928704491_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success,,,,,,
14006,xx,31206468037626506_tfds-icgen_mnist_5_v1,OOM,,,,,,
14007,ok,30998004256164684_tfds-icgen_cmaterdb_telugu_13_v1,success,,,,,,
14008,xx,346632268043197439_tfds-icgen_horses_or_humans_6_v1,success,,,,,,
14009,xx,347013098816934170_tfds-icgen_cycle_gan_horse2zebra_6_v1,success,,,,,,
14010,xx,31048246799917455_tfds-icgen_cycle_gan_horse2zebra_5_v1,diverged,,,,,,
14011,ok,31052667109480979_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success,,,,,,
14012,ok,3471725649351113_tfds-icgen_cats_vs_dogs_2_v1,success,,,,,,
14013,ok,3105421264605957_tfds-icgen_cifar100_10_v1,success,,,,,,
14014,ok,34750762751570088_tfds-icgen_cycle_gan_vangogh2photo_11_v1,success,,,,,,
14015,xx,3105918179092132_tfds-icgen_cifar100_10_v1,OOM,,,,,,
14016,xx,30904812000993339_tfds-icgen_svhn_cropped_5_v1,OOM,,,,,,
14017,xx,31071086123069559_tfds-icgen_visual_domain_decathlon_dtd_7_v1,AMP,,,,,,
14018,ok,3475676767154720_tfds-icgen_oxford_iiit_pet_6_v1,success,,,,,,
14019,xx,3106652731724651_tfds-icgen_cycle_gan_vangogh2photo_13_v1,OOM,,,,,,
14020,xx,34767069979496107_tfds-icgen_eurosat_rgb_9_v1,OOM,,,,,,
14021,ok,347909323518548111_tfds-icgen_visual_domain_decathlon_dtd_14_v1,success,,,,,,
14022,ok,31112630358787769_tfds-icgen_svhn_cropped_15_v1,success,,,,,,
14023,xx,348112982155343561_tfds-icgen_cycle_gan_apple2orange_13_v1,batch_size>dataset_size,,,,,,
14024,ok,31250157966618052_tfds-icgen_tf_flowers_3_v1,success,,,,,,
14025,xx,34841441868265435_tfds-icgen_malaria_8_v1,AMP,,,,,,
14026,ok,34858964968181195_tfds-icgen_cycle_gan_ukiyoe2photo_7_v1,success,,,,,,
14027,ok,31132296986456814_tfds-icgen_cycle_gan_vangogh2photo_4_v1,success,,,,,,
14028,xx,30930891493417155_tfds-icgen_svhn_cropped_8_v1,AMP,,,,,,
14029,ok,31270432939787546_tfds-icgen_omniglot_2_v1,success,,,,,,
14030,ok,31136240143158412_tfds-icgen_imagenette_5_v1,success,,,,,,
14031,xx,3127444215834758_tfds-icgen_omniglot_7_v1,batch_size>dataset_size,,,,,,
14032,ok,31318332503869904_tfds-icgen_eurosat_rgb_11_v1,success,,,,,,
14033,ok,3499684690904905_tfds-icgen_cycle_gan_apple2orange_9_v1,success,,,,,,
14034,ok,311646738985978960_tfds-icgen_visual_domain_decathlon_dtd_4_v1,success,,,,,,
14035,ok,350444644982894552_tfds-icgen_imagenet_resized_32x32_14_v1,success,,,,,,
14036,xx,31154190629328018_tfds-icgen_imagenet_resized_32x32_9_v1,OOM,,,,,,
14037,ok,31164778738586469_tfds-icgen_cmaterdb_devanagari_6_v1,success,,,,,,
14038,ok,31205961649546536_tfds-icgen_cifar10_12_v1,success,,,,,,
14039,xx,31231165399667189_tfds-icgen_fashion_mnist_5_v1,AMP,,,,,,
14040,xx,31386451614551145_tfds-icgen_cycle_gan_maps_10_v1,AMP,,,,,,
14041,ok,35070584267408367_tfds-icgen_cycle_gan_iphone2dslr_flower_10_v1,success,,,,,,
14042,xx,31292706096125920_tfds-icgen_uc_merced_13_v1,batch_size>dataset_size,,,,,,
14043,ok,313007455060530571_tfds-icgen_kmnist_7_v1,success,,,,,,
14044,xx,35115778103900667_tfds-icgen_cycle_gan_iphone2dslr_flower_4_v1,AMP,,,,,,
14045,ok,3514514224901882_tfds-icgen_cmaterdb_telugu_8_v1,success,,,,,,
14046,ok,3514514224901882_tfds-icgen_cmaterdb_telugu_8_v1,success,,,,,,
14047,ok,351479642329064_tfds-icgen_cars196_3_v1,success,,,,,,
14048,xx,351479717343699778_tfds-icgen_mnist_11_v1,success,,,,,,
14049,ok,31407289665440724_tfds-icgen_eurosat_rgb_15_v1,success,,,,,,
14050,ok,314071353774925179_tfds-icgen_fashion_mnist_14_v1,success,,,,,,
14051,ok,3137285338931345_tfds-icgen_visual_domain_decathlon_dtd_12_v1,success,,,,,,
14052,ok,31416395408282775_tfds-icgen_colorectal_histology_11_v1,success,,,,,,
14053,ok,31402466617726556_tfds-icgen_uc_merced_1_v1,success,,,,,,
14054,ok,31449586080860207_tfds-icgen_stanford_dogs_12_v1,success,,,,,,
14055,xx,314782288454915960_tfds-icgen_cmaterdb_telugu_12_v1,batch_size>dataset_size,,,,,,
14056,ok,31465225725293628_tfds-icgen_imagenette_3_v1,success,,,,,,
14057,xx,31427141862077671_tfds-icgen_kmnist_14_v1,OOM,,,,,,
14058,xx,3522186014698635_tfds-icgen_visual_domain_decathlon_dtd_6_v1,batch_size>dataset_size,,,,,,
14059,ok,31525940643203729_tfds-icgen_cars196_15_v1,success,,,,,,
14060,ok,352444703490750922_tfds-icgen_cmaterdb_devanagari_11_v1,success,,,,,,
14061,ok,352709274498044828_tfds-icgen_cycle_gan_apple2orange_4_v1,success,,,,,,
14062,ok,352955134032060027_tfds-icgen_visual_domain_decathlon_dtd_6_v1,success,,,,,,
14063,xx,31464415715608001_tfds-icgen_colorectal_histology_11_v1,OOM,,,,,,
14064,xx,352999654912214800_tfds-icgen_cifar100_4_v1,OOM,,,,,,
14065,xx,35457698218080436_tfds-icgen_cmaterdb_bangla_13_v1,OOM,,,,,,
14066,xx,35479668770087757_tfds-icgen_cycle_gan_vangogh2photo_11_v1,AMP,,,,,,
14067,xx,31533521004835581_tfds-icgen_svhn_cropped_5_v1,AMP,,,,,,
14068,ok,31517147820689215_tfds-icgen_svhn_cropped_8_v1,success,,,,,,
14069,xx,31499105943393709_tfds-icgen_cmaterdb_devanagari_15_v1,diverged,,,,,,
14070,xx,31501055029483764_tfds-icgen_visual_domain_decathlon_dtd_12_v1,OOM,,,,,,
14071,xx,31506050358777571_tfds-icgen_cycle_gan_horse2zebra_9_v1,AMP,,,,,,
14072,xx,315132337595519663_tfds-icgen_cycle_gan_iphone2dslr_flower_6_v1,OOM,,,,,,
14073,xx,31555811027651521_tfds-icgen_cycle_gan_facades_2_v1,AMP,,,,,,
14074,ok,3156932618731342_tfds-icgen_cycle_gan_iphone2dslr_flower_5_v1,success,,,,,,
14075,ok,31597754044406950_tfds-icgen_cmaterdb_devanagari_15_v1,success,,,,,,
14076,ok,31621599664594623_tfds-icgen_cassava_2_v1,success,,,,,,
14077,ok,3159600904922447_tfds-icgen_visual_domain_decathlon_dtd_11_v1,success,,,,,,
14078,ok,35646436471207002_tfds-icgen_fashion_mnist_8_v1,success,,,,,,
14079,xx,356564492136037819_tfds-icgen_cycle_gan_horse2zebra_7_v1,OOM,,,,,,
14080,xx,31659743353875817_tfds-icgen_cmaterdb_telugu_9_v1,AMP,,,,,,
14081,xx,31616413435762414_tfds-icgen_cars196_7_v1,OOM,,,,,,
14082,ok,3565719150415026_tfds-icgen_cmaterdb_bangla_7_v1,success,,,,,,
14083,xx,31689193018100386_tfds-icgen_cycle_gan_ukiyoe2photo_4_v1,OOM,,,,,,
14084,ok,356905547436703020_tfds-icgen_tf_flowers_12_v1,success,,,,,,
14085,ok,31794712540509664_tfds-icgen_cats_vs_dogs_9_v1,success,,,,,,
14086,xx,35821943971688527_tfds-icgen_cmaterdb_bangla_14_v1,diverged,,,,,,
14087,xx,3587026194010787_tfds-icgen_cassava_3_v1,diverged,,,,,,
14088,ok,35815772318377654_tfds-icgen_cars196_11_v1,success,,,,,,
14089,xx,31812444877617665_tfds-icgen_imagenette_13_v1,AMP,,,,,,
14090,xx,35872447909673_tfds-icgen_svhn_cropped_10_v1,AMP,,,,,,
14091,ok,31658961767942140_tfds-icgen_mnist_3_v1,success,,,,,,
14092,ok,3181607517097001_tfds-icgen_cmaterdb_bangla_15_v1,success,,,,,,
14093,ok,31818806244909742_tfds-icgen_oxford_iiit_pet_2_v1,success,,,,,,
14094,ok,3590871031186168_tfds-icgen_caltech101_5_v1,success,,,,,,
14095,xx,359215119255048879_tfds-icgen_cars196_3_v1,AMP,,,,,,
14096,ok,31641761648440827_tfds-icgen_cycle_gan_vangogh2photo_15_v1,success,,,,,,
14097,ok,35998483759979321_tfds-icgen_mnist_6_v1,success,,,,,,
14098,ok,31605812990563322_tfds-icgen_imagenet_resized_32x32_7_v1,success,,,,,,
14099,ok,36081158437512342_tfds-icgen_cycle_gan_apple2orange_1_v1,success,,,,,,
14100,ok,36101311102654058_tfds-icgen_cycle_gan_summer2winter_yosemite_13_v1,success,,,,,,
14101,xx,3172932865643640_tfds-icgen_cycle_gan_apple2orange_14_v1,OOM,,,,,,
14102,ok,36122503313714448_tfds-icgen_oxford_iiit_pet_2_v1,success,,,,,,
14103,xx,3128790406990883_tfds-icgen_imagenet_resized_32x32_12_v1,OOM,,,,,,
14104,ok,31765290336061117_tfds-icgen_cifar10_14_v1,success,,,,,,
14105,xx,3616993323517703_tfds-icgen_caltech101_11_v1,AMP,,,,,,
14106,ok,3617085125733114_tfds-icgen_cycle_gan_facades_7_v1,success,,,,,,
14107,xx,361110176005459076_tfds-icgen_cifar10_5_v1,OOM,,,,,,
14108,ok,36270073146908999_tfds-icgen_cassava_14_v1,success,,,,,,
14109,ok,362170785201481104_tfds-icgen_cassava_11_v1,success,,,,,,
14110,ok,316912408437211_tfds-icgen_svhn_cropped_7_v1,success,,,,,,
14111,xx,318242903568705719_tfds-icgen_tf_flowers_10_v1,AMP,,,,,,
14112,xx,362985726518952163_tfds-icgen_horses_or_humans_15_v1,AMP,,,,,,
14113,xx,36350267375047613_tfds-icgen_omniglot_11_v1,OOM,,,,,,
14114,ok,36387732106269990_tfds-icgen_cmaterdb_devanagari_5_v1,success,,,,,,
14115,ok,31901169902794446_tfds-icgen_cifar10_12_v1,success,,,,,,
14116,xx,32035635750719151_tfds-icgen_cars196_8_v1,success,,,,,,
14117,xx,32040627359358681_tfds-icgen_omniglot_2_v1,success,,,,,,
14118,xx,32045483653070425_tfds-icgen_deep_weeds_10_v1,success,,,,,,
14119,xx,32067565591062427_tfds-icgen_cycle_gan_maps_14_v1,success,,,,,,
14120,xx,32072415330205040_tfds-icgen_cycle_gan_iphone2dslr_flower_11_v1,success,,,,,,
14121,xx,32092111403990937_tfds-icgen_horses_or_humans_3_v1,success,,,,,,
14122,xx,32096090185441506_tfds-icgen_cmaterdb_bangla_4_v1,success,,,,,,
14123,xx,32097108493373309_tfds-icgen_deep_weeds_13_v1,success,,,,,,
14124,xx,321004112706014501_tfds-icgen_cifar10_12_v1,success,,,,,,
14125,xx,32104045100191479_tfds-icgen_imagenet_resized_32x32_13_v1,success,,,,,,
14126,xx,32118585815461496_tfds-icgen_cmaterdb_telugu_5_v1,success,,,,,,
14127,xx,32126244293037424_tfds-icgen_tf_flowers_9_v1,success,,,,,,
14128,xx,32142013309982799_tfds-icgen_cycle_gan_facades_8_v1,success,,,,,,
14129,xx,32151459350584129_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,success,,,,,,
14130,xx,32172752857813041_tfds-icgen_stanford_dogs_10_v1,success,,,,,,
14131,xx,32160463691788563_tfds-icgen_svhn_cropped_8_v1,success,,,,,,
14132,xx,322013183028744352_tfds-icgen_tf_flowers_9_v1,success,,,,,,
14133,xx,32211542485006535_tfds-icgen_horses_or_humans_8_v1,success,,,,,,
14134,xx,32251029114815572_tfds-icgen_deep_weeds_5_v1,success,,,,,,
14135,xx,322569561727410313_tfds-icgen_rock_paper_scissors_11_v1,success,,,,,,
14136,xx,3226248524561959_tfds-icgen_tf_flowers_6_v1,success,,,,,,
14137,xx,3227871503939185_tfds-icgen_cats_vs_dogs_5_v1,success,,,,,,
14138,xx,32309406410802335_tfds-icgen_omniglot_6_v1,success,,,,,,
14139,xx,323393063561049909_tfds-icgen_cars196_12_v1,success,,,,,,
14140,xx,32351241712750346_tfds-icgen_horses_or_humans_13_v1,success,,,,,,
14141,xx,32364116516408820_tfds-icgen_colorectal_histology_12_v1,success,,,,,,
14142,xx,32371983432321945_tfds-icgen_stanford_dogs_1_v1,success,,,,,,
14143,xx,32380954962518350_tfds-icgen_kmnist_11_v1,success,,,,,,
14144,xx,32383762662588218_tfds-icgen_mnist_11_v1,success,,,,,,
14145,xx,32385409962928663_tfds-icgen_imagenet_resized_32x32_6_v1,success,,,,,,
14146,xx,32384430472443302_tfds-icgen_cats_vs_dogs_7_v1,success,,,,,,
14147,xx,32399597524212206_tfds-icgen_eurosat_rgb_4_v1,success,,,,,,
14148,xx,32476471749451382_tfds-icgen_deep_weeds_10_v1,success,,,,,,
14149,xx,32485323168066975_tfds-icgen_cycle_gan_horse2zebra_1_v1,success,,,,,,
14150,xx,32504620350070232_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success,,,,,,
14151,xx,32506035248361042_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success,,,,,,
14152,xx,325444573112941620_tfds-icgen_imagenette_8_v1,success,,,,,,
14153,xx,325564797538333209_tfds-icgen_stanford_dogs_7_v1,success,,,,,,
14154,xx,325583344915787_tfds-icgen_cycle_gan_iphone2dslr_flower_5_v1,success,,,,,,
14155,xx,32580577352955381_tfds-icgen_horses_or_humans_14_v1,success,,,,,,
14156,xx,3191196084190969_tfds-icgen_colorectal_histology_5_v1,success,,,,,,
14157,xx,325929087106685668_tfds-icgen_cycle_gan_vangogh2photo_9_v1,success,,,,,,
14158,xx,325950005670003737_tfds-icgen_cifar10_7_v1,success,,,,,,
14159,xx,31919927404296712_tfds-icgen_cats_vs_dogs_3_v1,success,,,,,,
14160,xx,32605619772389328_tfds-icgen_tf_flowers_7_v1,success,,,,,,
14161,xx,32617500149543884_tfds-icgen_tf_flowers_10_v1,success,,,,,,
14162,xx,31924785395888711_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,success,,,,,,
14163,xx,326723449686271026_tfds-icgen_cmaterdb_bangla_15_v1,success,,,,,,
14164,xx,32699774289651992_tfds-icgen_visual_domain_decathlon_dtd_12_v1,success,,,,,,
14165,xx,31936917375125143_tfds-icgen_rock_paper_scissors_9_v1,success,,,,,,
14166,xx,32707682177101027_tfds-icgen_cifar100_3_v1,success,,,,,,
14167,xx,3271095087449225_tfds-icgen_oxford_iiit_pet_10_v1,success,,,,,,
14168,xx,31954347500381133_tfds-icgen_cycle_gan_apple2orange_3_v1,success,,,,,,
14169,xx,32755397574762685_tfds-icgen_visual_domain_decathlon_dtd_8_v1,success,,,,,,
14170,xx,32765603705961199_tfds-icgen_cifar100_3_v1,success,,,,,,
14171,xx,31956633989616427_tfds-icgen_cassava_6_v1,success,,,,,,
14172,xx,32766208087823289_tfds-icgen_tf_flowers_6_v1,success,,,,,,
14173,xx,32787065258175159_tfds-icgen_imagenet_resized_32x32_13_v1,success,,,,,,
14174,xx,31957734306073643_tfds-icgen_cifar100_13_v1,success,,,,,,
14175,xx,328235189189497659_tfds-icgen_oxford_iiit_pet_9_v1,success,,,,,,
14176,xx,32871300634643472_tfds-icgen_mnist_11_v1,success,,,,,,
14177,xx,31988690807274793_tfds-icgen_cycle_gan_apple2orange_12_v1,success,,,,,,
14178,xx,3639920387379460_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,success,,,,,,
14179,xx,32878567704004149_tfds-icgen_svhn_cropped_6_v1,success,,,,,,
14180,xx,329029107233453249_tfds-icgen_imagenette_4_v1,success,,,,,,
14181,xx,32014675508494924_tfds-icgen_malaria_10_v1,success,,,,,,
14182,xx,36431528689573359_tfds-icgen_uc_merced_7_v1,success,,,,,,
14183,xx,32914840452512269_tfds-icgen_stanford_dogs_10_v1,success,,,,,,
14184,xx,3645849296708152_tfds-icgen_cycle_gan_iphone2dslr_flower_11_v1,success,,,,,,
14185,xx,32017818608058492_tfds-icgen_cycle_gan_maps_14_v1,success,,,,,,
14186,xx,329370175638597831_tfds-icgen_cycle_gan_facades_5_v1,success,,,,,,
14187,xx,329719405902639850_tfds-icgen_cycle_gan_facades_5_v1,success,,,,,,
14188,xx,36492632150187120_tfds-icgen_deep_weeds_8_v1,success,,,,,,
14189,xx,32022419207681195_tfds-icgen_imagenette_7_v1,success,,,,,,
14190,xx,32991186717113415_tfds-icgen_svhn_cropped_12_v1,success,,,,,,
14191,xx,330416039764568519_tfds-icgen_oxford_iiit_pet_13_v1,success,,,,,,
14192,xx,365081950812854273_tfds-icgen_uc_merced_10_v1,success,,,,,,
14193,xx,320273184309743604_tfds-icgen_mnist_2_v1,success,,,,,,
14194,xx,33060555822554637_tfds-icgen_malaria_6_v1,success,,,,,,
14195,xx,33086264104380170_tfds-icgen_cmaterdb_devanagari_10_v1,success,,,,,,
14196,xx,3655737214543896_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,success,,,,,,
14197,xx,32032260602146024_tfds-icgen_svhn_cropped_15_v1,success,,,,,,
14198,xx,331335253177797879_tfds-icgen_omniglot_9_v1,success,,,,,,
14199,xx,3313355979481049_tfds-icgen_cifar100_4_v1,success,,,,,,
14200,xx,36606367550384263_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,success,,,,,,
14201,xx,32035624805466467_tfds-icgen_visual_domain_decathlon_dtd_4_v1,success,,,,,,
14202,xx,3313625028160028_tfds-icgen_omniglot_15_v1,success,,,,,,
14203,xx,331820981470759614_tfds-icgen_eurosat_rgb_15_v1,success,,,,,,
14204,xx,36623198477797308_tfds-icgen_malaria_6_v1,success,,,,,,
14205,xx,32078935619168308_tfds-icgen_cats_vs_dogs_2_v1,success,,,,,,
14206,xx,33190978275572122_tfds-icgen_caltech101_13_v1,success,,,,,,
14207,xx,33195309293835220_tfds-icgen_cifar100_1_v1,success,,,,,,
14208,xx,3662374954757077_tfds-icgen_visual_domain_decathlon_dtd_14_v1,success,,,,,,
14209,xx,32103707947788514_tfds-icgen_cycle_gan_apple2orange_13_v1,success,,,,,,
14210,xx,3321324597974676_tfds-icgen_malaria_11_v1,success,,,,,,
14211,xx,332585735338510431_tfds-icgen_cars196_10_v1,success,,,,,,
14212,xx,366831076417566463_tfds-icgen_kmnist_2_v1,success,,,,,,
14213,xx,321109133792104657_tfds-icgen_cifar10_11_v1,success,,,,,,
14214,xx,3327282987249765_tfds-icgen_fashion_mnist_14_v1,success,,,,,,
14215,xx,33280912650857564_tfds-icgen_tf_flowers_11_v1,success,,,,,,
14216,xx,36689507169696036_tfds-icgen_mnist_11_v1,success,,,,,,
14217,xx,32143046852438444_tfds-icgen_omniglot_8_v1,success,,,,,,
14218,xx,333435758822873041_tfds-icgen_cmaterdb_devanagari_10_v1,success,,,,,,
14219,xx,36712439941530148_tfds-icgen_cifar10_10_v1,success,,,,,,
14220,xx,33365270213950264_tfds-icgen_cycle_gan_maps_12_v1,success,,,,,,
14221,xx,321898596704595978_tfds-icgen_eurosat_rgb_2_v1,success,,,,,,
14222,xx,367757878788751857_tfds-icgen_kmnist_10_v1,success,,,,,,
