"Name","Runtime","Hostname","Notes","GPU Type","GPU Count","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Description","Commit","GitHub","amp","auto_augment","batch_size","bss_reg","clip_grad","cotuning_reg","cutmix","dataset","decay_epochs","decay_rate","delta_reg","device","drop","layer_decay","lr","mixup","mixup_prob","model","momentum","num_classes","opt","opt_betas","patience_epochs","pct_to_freeze","ra_magnitude","ra_num_ops","random_augment","sched","smoothing","sp_reg","stoch_norm","test_mode","trivial_augment","warmup_epochs","warmup_lr","weight_decay","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","bce_loss","channels_last","checkpoint_hist","class_map","clip_mode","color_jitter","cooldown_epochs","data_dir","dataset_augmentation_path","dataset_download","decay_milestones","dist_bn","distributed","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","linear_probing","local_rank","log_interval","log_wandb","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup_mode","mixup_off_epoch","mixup_switch_prob","model_ema","model_ema_decay","model_ema_force_cpu","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","output","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_num_magnitude_bins","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched_on_updates","seed","split_bn","sync_bn","torchscript","train_interpolation","train_split","tta","use_multi_epochs_loader","val_split","vflip","warmup_prefix","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"15341245251080172_micro_set1_DOG_v1","174","dlcgpu39","-","NVIDIA GeForce RTX 2080 Ti","1","","yd3zi2p4","finished","spinedaa","","","2023-02-28T12:13:14.000Z","2023-02-28T12:16:08.000Z","2023-02-28T12:16:08.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","16","0.001","1","1","0.5","mtlbm/micro/set1/DOG","20","0.1","0","cuda:0","0.4","","0.001","8","0.25","mobilevit_xs","0.9","19","sgd","","10","0.4","8","2","false","multistep","0.05","0.001","false","false","true","0","0.000001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15341245251080172_micro_set1_DOG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.5420663921456588","0.559781551361084","78.94736842105263","98.02631578947368","0.8236676153142493","0.5659185738879433","5.2113960811070035","2.562960386276245"
"15306059514570006_micro_set0_TEX_v1","43","dlcgpu20","-","NVIDIA GeForce RTX 2080 Ti","1","","y0kwzzet","finished","spinedaa","","","2023-02-28T12:12:24.000Z","2023-02-28T12:13:07.000Z","2023-02-28T12:13:07.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.01","","1","1","mtlbm/micro/set0/TEX","20","0.1","0","cuda:0","0.1","0.75","0.001","0","0.5","xcit_small_12_p8_384_dist","0.9","20","sgd","","10","0.2","8","2","false","multistep","0","0","false","true","false","0","0.000001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15306059514570006_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.0424872636795044","0.8458538055419922","0","25","17.908573382334744","7.763073338379359","6.040773868560791","2.0060203075408936"
"15264027385863713_micro_set1_INS_2_v1","14","dlcgpu39","-","NVIDIA GeForce RTX 2080 Ti","1","","dkllf2lj","finished","spinedaa","","","2023-02-28T12:11:56.000Z","2023-02-28T12:12:10.000Z","2023-02-28T12:12:10.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0.001","","2","0","mtlbm/micro/set1/INS_2","90","0.1","0.01","cuda:0","0","","0.00001","4","1","xcit_nano_12_p8_384_dist","0.9","20","adamp","[0,0.99]","10","0","8","2","false","cosine","0.05","0.001","true","false","true","10","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15264027385863713_micro_set1_INS_2_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"15242358260369384_micro_set0_SPT_v1","101","dlcgpu38","-","NVIDIA GeForce RTX 2080 Ti","1","","0iw51j3y","finished","spinedaa","","","2023-02-28T12:11:49.000Z","2023-02-28T12:13:30.000Z","2023-02-28T12:13:30.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","32","0.001","10","2","0.1","mtlbm/micro/set0/SPT","90","0.1","0","cuda:0","0.3","0.65","0.0005","2","0","edgenext_x_small","0.9","20","adamp","[0,0.99]","2","0.4","8","2","false","plateau","0.1","0","true","true","false","10","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15242358260369384_micro_set0_SPT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","0.8430904507637024","0.5903871059417725","85","100","9.980138208671518","0.6297432961294631","8.348542658487956","1.2079553604125977"
"152373394514365_micro_set0_TEX_v1","781","dlcgpu20","-","NVIDIA GeForce RTX 2080 Ti","1","","fwwf1fy8","finished","spinedaa","","","2023-02-28T12:11:12.000Z","2023-02-28T12:24:13.000Z","2023-02-28T12:24:13.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","16","0.0001","10","2","1","mtlbm/micro/set0/TEX","10","0.1","0.001","cuda:0","0.1","","0.00005","0","0.25","convnext_small_384_in22ft1k","0.9","20","sgd","","10","0.4","8","2","false","step","0","0","false","true","false","5","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","152373394514365_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.4556640625","2.383310317993164","76.875","96.875","9.999999676555372","0.00026371749837672006","7.9382473150889075","13.303078651428224"
"15181179816806702_micro_set0_TEX_v1","128","dlcgpu38","-","NVIDIA GeForce RTX 2080 Ti","1","","i6vwdq1y","finished","spinedaa","","","2023-02-28T12:09:33.000Z","2023-02-28T12:11:41.000Z","2023-02-28T12:11:41.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","32","0.01","10","2","0.5","mtlbm/micro/set0/TEX","20","0.1","0.001","cuda:0","0.4","0.65","0.0005","2","1","mobilevitv2_075","0.9","20","adamp","[0.9,0.999]","10","0.2","8","2","false","multistep","0.1","0.0001","false","true","false","10","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15181179816806702_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.4981536388397216","0.5611107349395752","80.625","98.75","9.991595162941993","0.4092126629741041","9.531079991658528","1.885190725326538"
"15115403953884415_micro_set0_CRS_v1","96","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","wwizyrat","finished","spinedaa","","","2023-02-28T12:09:18.000Z","2023-02-28T12:10:54.000Z","2023-02-28T12:10:54.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","128","0.1","","4","1","mtlbm/micro/set0/CRS","20","0.1","0.01","cuda:0","0","","0.001","0","0.25","edgenext_xx_small","0","20","momentum","","10","0.6","8","2","false","step","0.05","0.001","true","true","true","5","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15115403953884415_micro_set0_CRS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","33","3.261328125","0.6846871376037598","6.875","30.625","Infinity","4.894930293601039","83476677.33333333","1.5334956645965576"
"150816740067375982_micro_set2_ACT_410_v1","13","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","rudno6c6","finished","spinedaa","","","2023-02-28T12:08:54.000Z","2023-02-28T12:09:07.000Z","2023-02-28T12:09:07.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","512","0.001","","4","0","mtlbm/micro/set2/ACT_410","10","0.5","0.01","cuda:0","0.3","0.65","0.0001","2","0","mobilevitv2_075","0.99","20","momentum","","10","0.4","8","2","false","multistep","0.05","0.001","false","false","true","0","0.00001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","150816740067375982_micro_set2_ACT_410_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"15027740187227658_micro_set0_PLT_VIL_v1","1631","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","y7ruibtu","finished","spinedaa","","","2023-02-28T12:07:54.000Z","2023-02-28T12:35:05.000Z","2023-02-28T12:35:05.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.0001","","1","0.5","mtlbm/micro/set0/PLT_VIL","90","0.1","0.001","cuda:0","0.2","0.65","0.0001","4","0","xcit_small_12_p8_384_dist","0.9","20","adam","[0,0.99]","2","1","8","2","false","plateau","0.05","0.0001","false","true","true","5","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15027740187227658_micro_set0_PLT_VIL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.9760085806250571","3.8357043266296382","35.625","76.25","0.9053547676340687","13.318770106537055","5.13449169198672","28.252954959869385"
"15011680958102312_micro_set1_APL_v1","116","dlcgpu38","-","NVIDIA GeForce RTX 2080 Ti","1","","c5uk5esp","finished","spinedaa","","","2023-02-28T12:07:30.000Z","2023-02-28T12:09:26.000Z","2023-02-28T12:09:26.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","32","0.01","10","0.5","0","mtlbm/micro/set1/APL","20","0.1","0.0001","cuda:0","0.1","0.65","0.005","1","0.75","mobilevitv2_075","0.9","20","sgd","","10","1","8","2","false","multistep","0.05","0","false","false","false","5","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","15011680958102312_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.1719217777252195","0.6046311855316162","51.25","82.5","0.005749964905608439","0.5494121815318613","5.543951861063639","1.3204283714294434"
"14919800567277964_micro_set0_PLK_v1","139","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","l7zl36ly","finished","spinedaa","","","2023-02-28T12:05:25.000Z","2023-02-28T12:07:44.000Z","2023-02-28T12:07:44.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","8","0","","2","0.1","mtlbm/micro/set0/PLK","90","0.1","0.0001","cuda:0","0.2","0.65","0.0005","0.2","0.25","edgenext_xx_small","0.9","20","adamp","[0,0.99]","10","1","8","2","false","cosine","0.05","0.1","false","true","false","0","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14919800567277964_micro_set0_PLK_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","0.8994885079562664","0.6961116790771484","76.875","98.75","0.4318963088159627","3.506871364457756","7.282750550905863","1.7140567302703855"
"14903266149504266_micro_set0_BCT_v1","149","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","jh9ergui","finished","spinedaa","","","2023-02-28T12:04:53.000Z","2023-02-28T12:07:22.000Z","2023-02-28T12:07:22.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","256","0.1","10","0","2","mtlbm/micro/set0/BCT","90","0.1","0.0001","cuda:0","0","0.65","0.0005","1","0.75","mobilevit_xxs","0.9","20","adamw","[0,0.99]","10","0.4","8","2","false","cosine","0.05","0.01","false","true","true","0","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14903266149504266_micro_set0_BCT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.9021763801574707","0.9049317836761476","13.75","56.875","9.99970450682207","0.07675529177735292","5.345688819885254","1.7651596069335938"
"149015392828665879_micro_set2_PRT_v1","860","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","qljr5dms","finished","spinedaa","","","2023-02-28T12:04:26.000Z","2023-02-28T12:18:46.000Z","2023-02-28T12:18:46.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","4","0.001","","1","0","mtlbm/micro/set2/PRT","10","0.5","0.01","cuda:0","0.2","","0.0001","1","1","xcit_small_12_p8_384_dist","0.99","20","momentum","","10","0.4","9","2","true","step","0.05","0.001","false","true","false","0","0.000001","0.001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","149015392828665879_micro_set2_PRT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.6814453125","2.1708791255950928","13.125","51.875","NaN","7.935977554076627","5.74656594991684","17.44867181777954"
"14847387399025689_micro_set0_TEX_v1","231","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","t0c6fhvy","finished","spinedaa","","","2023-02-28T12:00:53.000Z","2023-02-28T12:04:44.000Z","2023-02-28T12:04:44.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","4","0.001","","0","0","mtlbm/micro/set0/TEX","90","0.1","0.1","cuda:0","0","0.75","0.0001","4","0.5","edgenext_xx_small","0.9","20","adam","[0,0.99]","2","0.6","8","2","false","plateau","0.05","0.1","true","true","true","10","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14847387399025689_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.078253173828125","0.7402265071868896","83.75","98.125","NaN","4.435006049950813","2.29144271115462","4.611666679382324"
"14831127903620965_micro_set2_TEX_ALOT_v1","49","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","h0afy7s6","finished","spinedaa","","","2023-02-28T11:59:54.000Z","2023-02-28T12:00:43.000Z","2023-02-28T12:00:43.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","128","0.1","","4","1","mtlbm/micro/set2/TEX_ALOT","20","0.1","0.01","cuda:0","0.4","0.75","0.001","2","1","swinv2_base_window12to24_192to384_22kft1k","0.9","20","sgd","","10","0.4","8","2","false","multistep","0.05","0.01","true","true","false","10","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14831127903620965_micro_set2_TEX_ALOT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.3349609375","0.5839529037475586","0","0","12.935593901542886","5.183006107224142","14.95414113998413","1.079843282699585"
"147832670357381109_micro_set1_APL_v1","699","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","ncz924kr","finished","spinedaa","","","2023-02-28T11:56:53.000Z","2023-02-28T12:08:32.000Z","2023-02-28T12:08:32.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","4","0.001","","0.5","4","mtlbm/micro/set1/APL","90","0.1","0.0001","cuda:0","0.4","","0.0001","8","0.75","xcit_small_12_p8_384_dist","0.95","20","momentum","","5","1","17","2","true","plateau","0.05","0.01","false","false","false","5","0.000001","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","147832670357381109_micro_set1_APL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.12744140625","2.1873221397399902","3.75","26.25","0.612433339760031","8.544239973980805","4.616687321662903","10.852854251861572"
"14724013728496479_micro_set2_PRT_v1","60","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","glt1h9hm","finished","spinedaa","","","2023-02-28T11:55:45.000Z","2023-02-28T11:56:45.000Z","2023-02-28T11:56:45.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","256","0.01","1","0.5","0.1","mtlbm/micro/set2/PRT","90","0.1","0.0001","cuda:0","0.2","","0.0001","0","0.25","tf_efficientnet_b6_ns","0.9","20","adam","[0,0.99]","10","0.2","9","2","true","cosine","0.05","0.0001","false","false","false","10","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14724013728496479_micro_set2_PRT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"14689431070522344_micro_set2_PRT_v1","3601","dlcgpu08","-","NVIDIA GeForce RTX 2080 Ti","1","","6i4uzivd","crashed","spinedaa","","","2023-02-28T11:50:36.000Z","2023-02-28T12:50:37.000Z","2023-02-28T12:50:37.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","2","0.01","10","2","2","mtlbm/micro/set2/PRT","90","0.1","0.1","cuda:0","0","0.75","0.001","8","0.25","volo_d5_448","0.9","20","sgd","","10","0.8","8","2","false","cosine","0","0.1","true","true","false","5","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14689431070522344_micro_set2_PRT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","29","2.666282704472542","15.881951093673706","18.125","58.125","8.621731678012472","5.038958520814173","8.368090671300887","109.2654070854187"
"146251042865301028_micro_set1_INS_2_v1","1514","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","i9iaurp3","finished","spinedaa","","","2023-02-28T11:48:53.000Z","2023-02-28T12:14:07.000Z","2023-02-28T12:14:07.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","8","0.01","1","4","4","mtlbm/micro/set1/INS_2","10","0.5","0.0001","cuda:0","0","","0.0005","0.2","0","xcit_tiny_24_p8_384_dist","0.99","20","momentum","","10","0.6","9","2","true","multistep","0","0.01","true","true","false","10","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","146251042865301028_micro_set1_INS_2_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.9488892674446103","2.6022160053253174","56.25","87.5","0.7718499834476695","0.6356477208696296","13.650171899795533","31.119591236114506"
"14592940455995548_micro_set1_TEX_DTD_v1","20","dlcgpu05","-","NVIDIA GeForce RTX 2080 Ti","1","","33hcpaoz","finished","spinedaa","","","2023-02-28T11:48:26.000Z","2023-02-28T11:48:46.000Z","2023-02-28T11:48:46.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","512","0.1","","2","4","mtlbm/micro/set1/TEX_DTD","90","0.1","0.1","cuda:0","0.3","0.65","0.00001","8","0","mobilevit_xxs","0.9","20","sgd","","10","0.2","8","2","false","cosine","0.1","0.001","false","true","false","5","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14592940455995548_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"14499527027228196_micro_set2_ACT_410_v1","3584","dlcgpu29","-","NVIDIA GeForce RTX 2080 Ti","1","","4d80w3kf","crashed","spinedaa","","","2023-02-28T11:42:26.000Z","2023-02-28T12:42:10.000Z","2023-02-28T12:42:10.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","16","0","","1","2","mtlbm/micro/set2/ACT_410","90","0.1","0","cuda:0","0.3","0.65","0.01","8","0","volo_d5_512","0.9","20","adamp","[0,0.99]","10","0.8","9","2","true","cosine","0.05","0.0001","true","false","false","0","0.00001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","14499527027228196_micro_set2_ACT_410_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","29","3.0317048490047456","20.633171558380127","5.625","23.75","1.0768071323660435","0.5444830843701447","6.208976745605469","89.2037603855133"
