invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,linear_probing,curve_length
False,10296291840,32,103587854613440880_tfds-icgen_cmaterdb_telugu_6_v1,AFT-ZAP-03,False,1
False,5951531520,128,19148922244376976_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,AFT-ZAP-03,True,50
False,10368556544,8,251926636097854413_tfds-icgen_svhn_cropped_2_v1,AFT-ZAP-03,False,1
False,3058597376,512,208576768687467407_tfds-icgen_deep_weeds_5_v1,AFT-ZAP-03,True,50
False,8071944192,512,1394127424749886_tfds-icgen_eurosat_rgb_2_v1,AFT-ZAP-03,True,50
False,185448448,2,24723078740034139_tfds-icgen_eurosat_rgb_5_v1,AFT-ZAP-03,False,50
False,9820834816,2,8083254142863687_tfds-icgen_deep_weeds_3_v1,AFT-ZAP-03,False,1
False,2708911104,16,10859714886848011_tfds-icgen_malaria_15_v1,AFT-ZAP-03,True,50
False,703879168,2,11467810915224750_tfds-icgen_cats_vs_dogs_3_v1,AFT-ZAP-03,True,50
False,5488586752,16,31132296986456814_tfds-icgen_cycle_gan_vangogh2photo_4_v1,AFT-ZAP-03,True,50
False,10359918592,32,88152848499149131_tfds-icgen_cycle_gan_summer2winter_yosemite_1_v1,AFT-ZAP-03,False,50
False,4686620160,128,12528153501600882_tfds-icgen_cycle_gan_horse2zebra_15_v1,AFT-ZAP-03,False,50
False,5167057920,16,25680911606972755_tfds-icgen_cycle_gan_iphone2dslr_flower_2_v1,AFT-ZAP-03,False,50
False,161449984,4,940900382366654_tfds-icgen_cmaterdb_devanagari_1_v1,AFT-ZAP-03,False,50
False,4689777664,128,10446196312684003_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,AFT-ZAP-03,False,50
False,107153408,4,254581148512560548_tfds-icgen_oxford_iiit_pet_5_v1,AFT-ZAP-03,False,50
True,1964751872,128,80846027475665197_tfds-icgen_cycle_gan_vangogh2photo_12_v1,AFT-ZAP-03,True,26
False,10204307456,32,88898450991528616_tfds-icgen_caltech101_1_v1,AFT-ZAP-03,False,1
False,10357881856,16,18646756862010514_tfds-icgen_cycle_gan_maps_8_v1,AFT-ZAP-03,False,1
False,770351616,8,93169535559153538_tfds-icgen_cmaterdb_telugu_6_v1,AFT-ZAP-03,False,50
True,982636544,4,105086302750483401_tfds-icgen_omniglot_11_v1,AFT-ZAP-03,False,5
False,8138142720,128,87016014382190000_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,AFT-ZAP-03,False,1
False,227741696,8,21310803753148372_tfds-icgen_eurosat_rgb_10_v1,AFT-ZAP-03,False,50
False,4251693056,16,27027594498869034_tfds-icgen_cars196_9_v1,AFT-ZAP-03,True,50
False,9517488128,32,161268251048418704_tfds-icgen_cars196_8_v1,AFT-ZAP-03,False,1
False,5490253312,8,23455489903629611_tfds-icgen_cycle_gan_iphone2dslr_flower_6_v1,AFT-ZAP-03,False,50
False,10303545344,16,105348188854580251_tfds-icgen_cycle_gan_vangogh2photo_9_v1,AFT-ZAP-03,False,1
False,397597184,4,27105027924257427_tfds-icgen_cars196_14_v1,AFT-ZAP-03,False,50
True,2702991360,128,14898126878619727_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,AFT-ZAP-03,True,26
False,794867200,4,145174349510977322_tfds-icgen_tf_flowers_9_v1,AFT-ZAP-03,True,50
False,9203636736,128,22035995861500313_tfds-icgen_cassava_4_v1,AFT-ZAP-03,False,50
False,2706459648,4,199080367981878260_tfds-icgen_cars196_2_v1,AFT-ZAP-03,True,50
False,283445248,16,92449374584308098_tfds-icgen_cycle_gan_iphone2dslr_flower_12_v1,AFT-ZAP-03,True,50
False,9672432128,256,100518727073559047_tfds-icgen_colorectal_histology_9_v1,AFT-ZAP-03,False,1
False,3751689728,8,31136240143158412_tfds-icgen_imagenette_5_v1,AFT-ZAP-03,True,50
False,6389650944,4,17044950156284198_tfds-icgen_cycle_gan_facades_11_v1,AFT-ZAP-03,True,50
False,10454795776,4,106437279007117829_tfds-icgen_eurosat_rgb_13_v1,AFT-ZAP-03,False,1
False,1026172416,64,98893984421093122_tfds-icgen_tf_flowers_7_v1,AFT-ZAP-03,False,50
False,10153885696,32,84121262681245432_tfds-icgen_cycle_gan_horse2zebra_12_v1,AFT-ZAP-03,False,50
False,8120804864,512,30922235850754385_tfds-icgen_caltech101_4_v1,AFT-ZAP-03,True,50
False,10248539136,8,88606706976524080_tfds-icgen_caltech101_14_v1,AFT-ZAP-03,False,50
False,10000479744,2,22899329597674206_tfds-icgen_cycle_gan_summer2winter_yosemite_11_v1,AFT-ZAP-03,True,50
True,683394048,8,102357957442932635_tfds-icgen_cifar100_14_v1,AFT-ZAP-03,True,27
False,9094727168,8,125790382893549018_tfds-icgen_cifar100_6_v1,AFT-ZAP-03,False,1
False,9235588096,4,2463131421616758_tfds-icgen_rock_paper_scissors_15_v1,AFT-ZAP-03,False,1
False,2813900288,64,86270064976638659_tfds-icgen_eurosat_rgb_15_v1,AFT-ZAP-03,False,50
False,7268647424,64,25643981852243291_tfds-icgen_uc_merced_4_v1,AFT-ZAP-03,False,50
False,401076224,2,18185218135433442_tfds-icgen_omniglot_6_v1,AFT-ZAP-03,False,50
False,6314872832,256,27487689797234156_tfds-icgen_cycle_gan_maps_14_v1,AFT-ZAP-03,True,50
False,1573755904,32,102866863591605231_tfds-icgen_cycle_gan_facades_14_v1,AFT-ZAP-03,False,50
False,7051237376,128,105412687474137204_tfds-icgen_cycle_gan_maps_1_v1,AFT-ZAP-03,False,50
False,2347770368,64,100303419123620345_tfds-icgen_cycle_gan_iphone2dslr_flower_14_v1,AFT-ZAP-03,False,50
False,10439616512,128,30181829997268853_tfds-icgen_imagenet_resized_32x32_5_v1,AFT-ZAP-03,False,1
False,7848912896,32,23827997246009768_tfds-icgen_cifar100_15_v1,AFT-ZAP-03,False,50
False,7455477760,128,16244003212642687_tfds-icgen_tf_flowers_7_v1,AFT-ZAP-03,True,50
False,5120210944,4,12562153003441821_tfds-icgen_deep_weeds_2_v1,AFT-ZAP-03,True,50
False,10136631808,2,125216574441088733_tfds-icgen_uc_merced_9_v1,AFT-ZAP-03,False,1
False,395001856,2,146825597253364236_tfds-icgen_oxford_iiit_pet_6_v1,AFT-ZAP-03,False,50
False,2798464000,128,305296049636503428_tfds-icgen_horses_or_humans_11_v1,AFT-ZAP-03,True,50
False,9669942272,256,12873685970003831_tfds-icgen_cycle_gan_summer2winter_yosemite_14_v1,AFT-ZAP-03,False,1
False,2906690048,128,8131386024094314_tfds-icgen_cycle_gan_horse2zebra_7_v1,AFT-ZAP-03,True,50
False,2422674944,128,169389338196276913_tfds-icgen_cmaterdb_telugu_6_v1,AFT-ZAP-03,False,50
False,610182656,4,191930864331571328_tfds-icgen_cycle_gan_horse2zebra_13_v1,AFT-ZAP-03,True,50
False,6250963456,4,89748985565796806_tfds-icgen_visual_domain_decathlon_dtd_7_v1,AFT-ZAP-03,True,50
False,9989867520,8,105938505448809610_tfds-icgen_cycle_gan_facades_7_v1,AFT-ZAP-03,True,50
False,9557421056,16,19747546575141143_tfds-icgen_cycle_gan_horse2zebra_8_v1,AFT-ZAP-03,False,50
False,10178424320,16,95813976963851279_tfds-icgen_rock_paper_scissors_9_v1,AFT-ZAP-03,False,1
False,10381028352,32,14236034113796071_tfds-icgen_cycle_gan_iphone2dslr_flower_4_v1,AFT-ZAP-03,False,1
False,10327571968,2,130178508825205361_tfds-icgen_cmaterdb_bangla_2_v1,AFT-ZAP-03,False,50
True,654142464,8,95501745822348149_tfds-icgen_cifar10_4_v1,AFT-ZAP-03,True,26
False,9145806336,32,14657269932708186_tfds-icgen_imagenette_6_v1,AFT-ZAP-03,False,1
False,9861630976,4,20585373536871987_tfds-icgen_omniglot_2_v1,AFT-ZAP-03,False,50
False,7745299968,32,22789250461389629_tfds-icgen_kmnist_13_v1,AFT-ZAP-03,False,1
False,3452928000,4,115680553529392155_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,AFT-ZAP-03,False,50
False,6519999488,256,3642043849951245_tfds-icgen_deep_weeds_11_v1,AFT-ZAP-03,False,50
False,252127232,2,17265803016174589_tfds-icgen_kmnist_12_v1,AFT-ZAP-03,False,50
False,2046773760,2,36675599679117288_tfds-icgen_cmaterdb_telugu_14_v1,AFT-ZAP-03,True,50
False,10317107712,16,30592931320495071_tfds-icgen_cycle_gan_vangogh2photo_15_v1,AFT-ZAP-03,False,50
False,194620416,16,19820221558634887_tfds-icgen_cycle_gan_vangogh2photo_14_v1,AFT-ZAP-03,True,50
False,10380829184,16,93789786354899596_tfds-icgen_stanford_dogs_5_v1,AFT-ZAP-03,False,50
True,603607040,2,26351181878961654_tfds-icgen_cassava_1_v1,AFT-ZAP-03,False,2
False,10117229056,32,80763887804210777_tfds-icgen_rock_paper_scissors_7_v1,AFT-ZAP-03,False,50
False,5187121152,4,1365439783341188_tfds-icgen_cycle_gan_vangogh2photo_15_v1,AFT-ZAP-03,True,50
False,5163493376,64,81497103150956195_tfds-icgen_cycle_gan_horse2zebra_15_v1,AFT-ZAP-03,False,50
False,10416340992,16,119149420219869976_tfds-icgen_visual_domain_decathlon_dtd_13_v1,AFT-ZAP-03,False,50
False,3344279552,4,75281591185506381_tfds-icgen_fashion_mnist_8_v1,AFT-ZAP-03,True,50
False,971510272,8,27615848258519969_tfds-icgen_deep_weeds_3_v1,AFT-ZAP-03,False,50
False,2601270272,4,116734290235568174_tfds-icgen_caltech101_8_v1,AFT-ZAP-03,True,50
False,2209945088,4,20449263587474271_tfds-icgen_rock_paper_scissors_5_v1,AFT-ZAP-03,False,50
True,7171287552,8,16630209142912319_tfds-icgen_cars196_9_v1,AFT-ZAP-03,True,26
False,4098363904,8,1969022861976730_tfds-icgen_horses_or_humans_13_v1,AFT-ZAP-03,False,50
False,10367014912,16,14117073003575871_tfds-icgen_colorectal_histology_15_v1,AFT-ZAP-03,False,1
False,9335230464,64,90254913631084546_tfds-icgen_visual_domain_decathlon_dtd_3_v1,AFT-ZAP-03,False,50
False,9830706688,32,125947607371712456_tfds-icgen_cycle_gan_horse2zebra_15_v1,AFT-ZAP-03,False,1
False,3721005568,16,79359395565440527_tfds-icgen_cassava_1_v1,AFT-ZAP-03,True,50
True,717001216,32,25616009217252933_tfds-icgen_deep_weeds_5_v1,AFT-ZAP-03,True,26
False,4689517568,128,105646524261310092_tfds-icgen_cmaterdb_telugu_7_v1,AFT-ZAP-03,False,50
False,3765367296,8,12118632219837580_tfds-icgen_caltech101_10_v1,AFT-ZAP-03,False,50
False,2417535488,2,9498038350424148_tfds-icgen_stanford_dogs_15_v1,AFT-ZAP-03,True,50
False,142463488,16,20186524436752842_tfds-icgen_cats_vs_dogs_1_v1,AFT-ZAP-03,True,50
False,7757617152,16,12893865183730213_tfds-icgen_cats_vs_dogs_14_v1,AFT-ZAP-03,True,50
False,4292781568,4,124020761079958598_tfds-icgen_rock_paper_scissors_11_v1,AFT-ZAP-03,False,50
False,9413853696,32,178488518291529709_tfds-icgen_kmnist_1_v1,AFT-ZAP-03,False,1
True,711364096,8,102467021958172589_tfds-icgen_deep_weeds_5_v1,AFT-ZAP-03,True,26
False,1568849408,4,10069080360589209_tfds-icgen_omniglot_6_v1,AFT-ZAP-03,False,50
False,567356928,2,37469959040166336_tfds-icgen_cycle_gan_horse2zebra_14_v1,AFT-ZAP-03,True,50
False,10420168192,4,80142184077780148_tfds-icgen_caltech101_15_v1,AFT-ZAP-03,False,1
False,6848821760,8,16407029984339254_tfds-icgen_cifar100_5_v1,AFT-ZAP-03,True,50
False,4871932416,2,124396787830801950_tfds-icgen_cmaterdb_devanagari_6_v1,AFT-ZAP-03,False,50
False,10322442752,32,107759038003563686_tfds-icgen_visual_domain_decathlon_dtd_4_v1,AFT-ZAP-03,False,50
False,10321840128,8,98300609023137_tfds-icgen_rock_paper_scissors_8_v1,AFT-ZAP-03,False,50
True,778352128,128,84910723173593617_tfds-icgen_imagenette_2_v1,AFT-ZAP-03,True,26
False,10087943680,2,99285100284815129_tfds-icgen_imagenette_7_v1,AFT-ZAP-03,False,50
True,1913520128,4,100151474222609265_tfds-icgen_cycle_gan_iphone2dslr_flower_8_v1,AFT-ZAP-03,True,26
False,8277833728,8,31936416081405520_tfds-icgen_cassava_12_v1,AFT-ZAP-03,False,50
False,509322752,64,308110870341841547_tfds-icgen_visual_domain_decathlon_dtd_15_v1,AFT-ZAP-03,False,50
False,9557421056,16,1796239857253962_tfds-icgen_cats_vs_dogs_8_v1,AFT-ZAP-03,False,1
False,6875206656,32,92914271967270752_tfds-icgen_cycle_gan_horse2zebra_6_v1,AFT-ZAP-03,True,50
False,1270685696,128,258330986373105409_tfds-icgen_caltech101_14_v1,AFT-ZAP-03,False,50
False,2168102912,64,30339796949835671_tfds-icgen_visual_domain_decathlon_dtd_6_v1,AFT-ZAP-03,False,50
False,386697216,16,29791926787480189_tfds-icgen_cifar100_7_v1,AFT-ZAP-03,False,50
False,3292774912,128,368943240108390528_tfds-icgen_cycle_gan_summer2winter_yosemite_8_v1,AFT-ZAP-03,False,50
False,10207455744,4,123526691191239290_tfds-icgen_cycle_gan_vangogh2photo_1_v1,AFT-ZAP-03,False,1
False,8551480832,64,11662939991488660_tfds-icgen_cycle_gan_apple2orange_13_v1,AFT-ZAP-03,False,1
False,7876030464,256,30462620565490108_tfds-icgen_stanford_dogs_3_v1,AFT-ZAP-03,False,1
True,5880130048,2,9402979974912523_tfds-icgen_tf_flowers_6_v1,AFT-ZAP-03,False,1
True,9082087424,16,8033186798826131_tfds-icgen_fashion_mnist_4_v1,AFT-ZAP-03,False,1
False,2593476608,2,20519771275268964_tfds-icgen_visual_domain_decathlon_dtd_7_v1,AFT-ZAP-03,True,50
False,6719889408,8,8940701103433223_tfds-icgen_tf_flowers_13_v1,AFT-ZAP-03,False,50
True,1666585088,4,80974304223409137_tfds-icgen_cycle_gan_horse2zebra_15_v1,AFT-ZAP-03,True,26
False,708096000,8,10663999634019064_tfds-icgen_cycle_gan_maps_12_v1,AFT-ZAP-03,True,50
False,1273710592,2,23257179377288479_tfds-icgen_cycle_gan_summer2winter_yosemite_12_v1,AFT-ZAP-03,True,50
False,9642728960,16,13246324341072021_tfds-icgen_imagenette_8_v1,AFT-ZAP-03,False,1
False,10454754816,4,9643084869793549_tfds-icgen_cifar10_8_v1,AFT-ZAP-03,False,1
True,4102420480,16,24430144338622915_tfds-icgen_cycle_gan_vangogh2photo_10_v1,AFT-ZAP-03,True,1
False,10449821184,8,30461879791740597_tfds-icgen_imagenette_3_v1,AFT-ZAP-03,False,1
True,3449375232,4,224499904731883227_tfds-icgen_oxford_iiit_pet_5_v1,AFT-ZAP-03,True,26
False,10111645696,32,16045532955864626_tfds-icgen_malaria_15_v1,AFT-ZAP-03,False,50
False,402964480,2,92765102732261676_tfds-icgen_cycle_gan_maps_7_v1,AFT-ZAP-03,True,50
False,2316361216,64,16168372017176279_tfds-icgen_cycle_gan_iphone2dslr_flower_7_v1,AFT-ZAP-03,True,50
False,7207641600,128,24338667961603992_tfds-icgen_uc_merced_5_v1,AFT-ZAP-03,False,50
True,5141782016,64,21142657716606983_tfds-icgen_cars196_15_v1,AFT-ZAP-03,True,32
True,5843099648,16,9561489527997331_tfds-icgen_uc_merced_13_v1,AFT-ZAP-03,True,29
False,10362358272,32,1391439391452539_tfds-icgen_rock_paper_scissors_5_v1,AFT-ZAP-03,False,1
False,25915904,2,244028799176924647_tfds-icgen_cats_vs_dogs_7_v1,AFT-ZAP-03,False,50
False,9661021696,32,88210551577642286_tfds-icgen_cifar100_7_v1,AFT-ZAP-03,False,1
False,608390656,8,26205181629963394_tfds-icgen_cats_vs_dogs_6_v1,AFT-ZAP-03,False,50
False,7105658368,32,27317312487779481_tfds-icgen_colorectal_histology_15_v1,AFT-ZAP-03,True,50
False,7080431616,64,30661678360456768_tfds-icgen_deep_weeds_6_v1,AFT-ZAP-03,True,50
False,4308971520,8,8022722772976259_tfds-icgen_cycle_gan_iphone2dslr_flower_3_v1,AFT-ZAP-03,False,50
True,6452171776,4,30734990392135989_tfds-icgen_visual_domain_decathlon_dtd_11_v1,AFT-ZAP-03,False,1
False,9964834304,16,25975330345619740_tfds-icgen_colorectal_histology_15_v1,AFT-ZAP-03,False,1
False,1691569152,4,23385579945065840_tfds-icgen_colorectal_histology_9_v1,AFT-ZAP-03,False,50
False,4338376192,128,8096552060067696_tfds-icgen_stanford_dogs_14_v1,AFT-ZAP-03,False,50
False,3845343232,16,91639449908745379_tfds-icgen_mnist_9_v1,AFT-ZAP-03,True,50
False,9980170752,2,25625075996745648_tfds-icgen_cycle_gan_summer2winter_yosemite_11_v1,AFT-ZAP-03,False,50
False,9203634688,128,12830265580975667_tfds-icgen_cycle_gan_ukiyoe2photo_6_v1,AFT-ZAP-03,False,1
False,9895556096,2,31028501577910219_tfds-icgen_tf_flowers_9_v1,AFT-ZAP-03,False,50
False,3147492864,8,100559125666988392_tfds-icgen_tf_flowers_9_v1,AFT-ZAP-03,False,50
False,457193472,2,29867526292381255_tfds-icgen_cycle_gan_horse2zebra_12_v1,AFT-ZAP-03,False,50
False,9481663488,4,142634448819601462_tfds-icgen_cmaterdb_telugu_1_v1,AFT-ZAP-03,False,50
True,3078799872,2,20483468841785203_tfds-icgen_svhn_cropped_1_v1,AFT-ZAP-03,False,1
False,9476742144,4,10637637947513110_tfds-icgen_cycle_gan_vangogh2photo_15_v1,AFT-ZAP-03,False,50
False,9991665152,2,239269566705983965_tfds-icgen_cycle_gan_maps_3_v1,AFT-ZAP-03,True,50
False,10292054528,4,145039638471631623_tfds-icgen_cmaterdb_devanagari_11_v1,AFT-ZAP-03,False,1
False,3886569984,128,16229879420195802_tfds-icgen_imagenet_resized_32x32_8_v1,AFT-ZAP-03,False,50
True,10111378944,2,88904949367753253_tfds-icgen_oxford_iiit_pet_5_v1,AFT-ZAP-03,False,3
False,9227244032,256,82688429223952055_tfds-icgen_caltech101_4_v1,AFT-ZAP-03,False,1
False,8045013504,256,16843691510805022_tfds-icgen_cmaterdb_devanagari_6_v1,AFT-ZAP-03,False,1
False,6938098688,128,212982978927559946_tfds-icgen_cycle_gan_ukiyoe2photo_4_v1,AFT-ZAP-03,False,50
False,66850816,2,121990426432473906_tfds-icgen_cmaterdb_devanagari_3_v1,AFT-ZAP-03,False,50
False,3324403200,256,14749199324576619_tfds-icgen_tf_flowers_4_v1,AFT-ZAP-03,False,50
False,9697684992,16,20554570060786452_tfds-icgen_cmaterdb_devanagari_2_v1,AFT-ZAP-03,False,1
False,686243328,2,19389523270877172_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,AFT-ZAP-03,False,50
False,411663872,32,80084616316609958_tfds-icgen_eurosat_rgb_1_v1,AFT-ZAP-03,False,50
False,2777911808,2,26309093477905764_tfds-icgen_caltech101_9_v1,AFT-ZAP-03,True,50
False,714180608,64,138398640913620785_tfds-icgen_oxford_iiit_pet_6_v1,AFT-ZAP-03,False,50
False,10320728064,2,82706821967473587_tfds-icgen_kmnist_5_v1,AFT-ZAP-03,False,1
False,4995666432,4,21526013845207550_tfds-icgen_cycle_gan_summer2winter_yosemite_13_v1,AFT-ZAP-03,True,50
False,7844326400,128,21180868475218736_tfds-icgen_cycle_gan_ukiyoe2photo_3_v1,AFT-ZAP-03,False,1
False,8632042496,64,20189187210722500_tfds-icgen_tf_flowers_4_v1,AFT-ZAP-03,True,50
False,7219532800,256,29392090206075338_tfds-icgen_kmnist_9_v1,AFT-ZAP-03,True,50
False,10371728384,4,125726007819663232_tfds-icgen_cmaterdb_telugu_5_v1,AFT-ZAP-03,False,50
False,10459808256,4,128539199717171897_tfds-icgen_cycle_gan_vangogh2photo_12_v1,AFT-ZAP-03,False,50
False,5266010624,2,86728002273753805_tfds-icgen_cmaterdb_bangla_14_v1,AFT-ZAP-03,True,50
False,1721451520,8,16439869210990126_tfds-icgen_cassava_3_v1,AFT-ZAP-03,True,50
False,10423730688,16,295977691521005988_tfds-icgen_rock_paper_scissors_7_v1,AFT-ZAP-03,False,1
False,502526976,64,8646480862884875_tfds-icgen_imagenette_7_v1,AFT-ZAP-03,False,50
False,349276160,8,98300464398912406_tfds-icgen_cycle_gan_apple2orange_4_v1,AFT-ZAP-03,True,50
False,2730202112,4,95840796443146166_tfds-icgen_cassava_6_v1,AFT-ZAP-03,False,50
False,196070912,4,76616065316481429_tfds-icgen_mnist_15_v1,AFT-ZAP-03,True,50
False,164649472,4,302700057758566635_tfds-icgen_cycle_gan_iphone2dslr_flower_15_v1,AFT-ZAP-03,True,50
False,6155024384,16,125017722869112546_tfds-icgen_colorectal_histology_15_v1,AFT-ZAP-03,True,50
False,7947703296,32,103036240552949901_tfds-icgen_cycle_gan_apple2orange_4_v1,AFT-ZAP-03,False,50
False,10388206080,2,27181185358700425_tfds-icgen_kmnist_3_v1,AFT-ZAP-03,False,1
False,9977100800,2,243010213921072287_tfds-icgen_cars196_13_v1,AFT-ZAP-03,False,50
False,10264018432,32,122791531137938205_tfds-icgen_omniglot_1_v1,AFT-ZAP-03,False,50
False,63484928,4,26190320043163485_tfds-icgen_oxford_iiit_pet_4_v1,AFT-ZAP-03,False,50
False,10371139584,16,29090956114879936_tfds-icgen_tf_flowers_6_v1,AFT-ZAP-03,False,1
False,601173504,16,27535473382665786_tfds-icgen_uc_merced_1_v1,AFT-ZAP-03,True,50
False,10379175424,4,128323200183036700_tfds-icgen_visual_domain_decathlon_dtd_10_v1,AFT-ZAP-03,False,50
False,192961536,2,107258984710724197_tfds-icgen_imagenette_3_v1,AFT-ZAP-03,False,50
False,10370696192,16,189894904968484580_tfds-icgen_cars196_9_v1,AFT-ZAP-03,False,50
False,1190583808,32,30438914535667322_tfds-icgen_cifar10_10_v1,AFT-ZAP-03,False,50
False,9755729408,128,225737371225045725_tfds-icgen_cifar100_2_v1,AFT-ZAP-03,False,1
True,6390893568,4,191694404001213057_tfds-icgen_cmaterdb_telugu_10_v1,AFT-ZAP-03,True,26
False,159241216,4,278879976233320557_tfds-icgen_malaria_15_v1,AFT-ZAP-03,True,50
False,9975949824,64,2580404050251160_tfds-icgen_deep_weeds_15_v1,AFT-ZAP-03,False,50
False,3613405184,8,19383091493311625_tfds-icgen_cats_vs_dogs_2_v1,AFT-ZAP-03,True,50
False,10333887488,2,11168109204434798_tfds-icgen_tf_flowers_1_v1,AFT-ZAP-03,False,50
False,6070685184,2,315605753306064_tfds-icgen_colorectal_histology_14_v1,AFT-ZAP-03,False,50
False,9802594304,4,29410736644720420_tfds-icgen_cycle_gan_horse2zebra_1_v1,AFT-ZAP-03,False,50
False,10336188416,2,19508808850269321_tfds-icgen_colorectal_histology_11_v1,AFT-ZAP-03,False,50
False,8272311808,128,13068306006860049_tfds-icgen_cycle_gan_maps_2_v1,AFT-ZAP-03,False,50
False,10172878336,2,29615673605394080_tfds-icgen_cycle_gan_iphone2dslr_flower_11_v1,AFT-ZAP-03,False,50
False,3743788544,8,23629465702490098_tfds-icgen_cifar100_11_v1,AFT-ZAP-03,True,50
False,223772672,2,9012891880916838_tfds-icgen_caltech101_8_v1,AFT-ZAP-03,True,50
False,8520787456,32,80308932672351023_tfds-icgen_visual_domain_decathlon_dtd_13_v1,AFT-ZAP-03,False,1
False,354442752,4,8718623401803789_tfds-icgen_cifar100_2_v1,AFT-ZAP-03,True,50
False,9893135360,4,1020371276881390_tfds-icgen_cmaterdb_telugu_14_v1,AFT-ZAP-03,False,1
False,10401396224,16,20434296127848524_tfds-icgen_cars196_2_v1,AFT-ZAP-03,False,1
False,8239972352,64,23680879100228626_tfds-icgen_cars196_4_v1,AFT-ZAP-03,False,50
False,821471744,2,29146829192874900_tfds-icgen_tf_flowers_4_v1,AFT-ZAP-03,False,50
True,7415636992,128,103016655943643803_tfds-icgen_cmaterdb_devanagari_2_v1,AFT-ZAP-03,True,26
False,5958645760,16,3191790358222062_tfds-icgen_cifar100_5_v1,AFT-ZAP-03,False,50
False,10318837248,8,26306390774742654_tfds-icgen_deep_weeds_13_v1,AFT-ZAP-03,False,1
False,292787712,16,135859435271831220_tfds-icgen_cycle_gan_ukiyoe2photo_14_v1,AFT-ZAP-03,False,50
False,6633686016,32,84973780358821286_tfds-icgen_cifar10_11_v1,AFT-ZAP-03,True,50
False,9957314560,8,9359497104683093_tfds-icgen_oxford_iiit_pet_5_v1,AFT-ZAP-03,False,1
False,10129201152,4,16864342713320470_tfds-icgen_stanford_dogs_15_v1,AFT-ZAP-03,False,50
False,10057484288,2,126536893483292558_tfds-icgen_cmaterdb_telugu_12_v1,AFT-ZAP-03,False,1
False,10045489152,16,19689342211488969_tfds-icgen_cycle_gan_horse2zebra_1_v1,AFT-ZAP-03,False,50
False,1112176128,2,9375440553412543_tfds-icgen_cycle_gan_maps_15_v1,AFT-ZAP-03,False,50
False,592034816,16,94954647819997572_tfds-icgen_cycle_gan_apple2orange_1_v1,AFT-ZAP-03,False,50
True,365964288,8,18411725036981327_tfds-icgen_deep_weeds_10_v1,AFT-ZAP-03,True,26
False,4819469312,512,20154477966155117_tfds-icgen_mnist_14_v1,AFT-ZAP-03,True,50
False,6832811520,256,12142139625428613_tfds-icgen_cmaterdb_devanagari_1_v1,AFT-ZAP-03,False,50
False,10044587520,8,23045479563095503_tfds-icgen_oxford_iiit_pet_10_v1,AFT-ZAP-03,False,1
False,1418341888,4,103656070976360511_tfds-icgen_visual_domain_decathlon_dtd_15_v1,AFT-ZAP-03,False,50
False,9703843328,64,14334452048805276_tfds-icgen_cmaterdb_bangla_4_v1,AFT-ZAP-03,False,50
False,4005086720,512,178692350468031484_tfds-icgen_malaria_13_v1,AFT-ZAP-03,False,50
True,10217441280,4,30236763410996449_tfds-icgen_cycle_gan_summer2winter_yosemite_4_v1,AFT-ZAP-03,False,1
False,6116599296,2,103272313185951247_tfds-icgen_cars196_8_v1,AFT-ZAP-03,False,50
False,400636928,4,27112961651264463_tfds-icgen_tf_flowers_9_v1,AFT-ZAP-03,True,50
False,10318711296,32,14378120630512390_tfds-icgen_cycle_gan_ukiyoe2photo_5_v1,AFT-ZAP-03,False,50
False,9920256512,8,288313570056414338_tfds-icgen_cifar10_10_v1,AFT-ZAP-03,False,1
False,208915968,8,182772977128775483_tfds-icgen_colorectal_histology_11_v1,AFT-ZAP-03,False,50
False,1795556352,32,19939675962832928_tfds-icgen_eurosat_rgb_12_v1,AFT-ZAP-03,True,50
False,8696436224,256,2638961547285668_tfds-icgen_colorectal_histology_12_v1,AFT-ZAP-03,True,50
False,9818759168,2,12315619627127266_tfds-icgen_fashion_mnist_10_v1,AFT-ZAP-03,False,1
False,3472205824,4,2026401091611159_tfds-icgen_cycle_gan_maps_11_v1,AFT-ZAP-03,False,50
False,9714921984,32,100072559089480602_tfds-icgen_oxford_iiit_pet_8_v1,AFT-ZAP-03,False,1
False,183775744,2,241989284034573588_tfds-icgen_cmaterdb_bangla_14_v1,AFT-ZAP-03,False,50
False,5846472192,16,9809469256143804_tfds-icgen_cmaterdb_devanagari_15_v1,AFT-ZAP-03,True,50
False,10468232192,64,159038450856920787_tfds-icgen_cycle_gan_facades_4_v1,AFT-ZAP-03,False,1
False,10390689280,8,122261162937600722_tfds-icgen_imagenette_9_v1,AFT-ZAP-03,False,1
False,10424852480,32,15295232604247935_tfds-icgen_kmnist_1_v1,AFT-ZAP-03,False,1
False,10360865792,16,20110031584034864_tfds-icgen_cifar100_8_v1,AFT-ZAP-03,False,1
False,603099136,4,94768945374403352_tfds-icgen_stanford_dogs_11_v1,AFT-ZAP-03,False,50
False,596855296,16,26493978655071402_tfds-icgen_omniglot_8_v1,AFT-ZAP-03,True,50
False,5709623296,64,25345640434347479_tfds-icgen_cmaterdb_devanagari_15_v1,AFT-ZAP-03,False,50
