"Name","State","Notes","User","Tags","Created","Runtime","Sweep","amp","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","auto_augment","batch_size","bce_loss","bss_reg","channels_last","checkpoint_hist","class_map","clip_grad","clip_mode","color_jitter","cooldown_epochs","cotuning_reg","cutmix","data_dir","dataset","dataset_augmentation_path","dataset_download","decay_epochs","decay_milestones","decay_rate","delta_reg","device","dist_bn","distributed","drop","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","layer_decay","linear_probing","local_rank","log_interval","log_wandb","lr","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup","mixup_mode","mixup_off_epoch","mixup_prob","mixup_switch_prob","model","model_ema","model_ema_decay","model_ema_force_cpu","momentum","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","num_classes","opt","opt_betas","output","patience_epochs","pct_to_freeze","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_magnitude","ra_num_magnitude_bins","ra_num_ops","random_augment","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched","sched_on_updates","seed","smoothing","sp_reg","split_bn","stoch_norm","sync_bn","test_mode","torchscript","train_interpolation","train_split","trivial_augment","tta","use_multi_epochs_loader","val_split","vflip","warmup_epochs","warmup_lr","warmup_prefix","weight_decay","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"21896310614769883_micro_set2_FNG_v1","finished","-","spinedaa","","2023-03-01T01:44:40.000Z","1446","","true","float16","native","false","0","0","","2","false","0.1","false","1","","10","norm","0.4","0","4","2","datasets/meta-album","mtlbm/micro/set2/FNG","","false","10","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.1","0","50","top1","21896310614769883_micro_set2_FNG_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.25","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0.1","false","true","false","false","false","random","train","false","0","false","val","0","5","0","false","0.00001","all","4","1","49","3.1828369140625","1.2600653171539309","4.375","21.25","8.143936586948348","5.721417509998776","4.977901315689087","27.29357075691223"
"218270252179152367_micro_set0_RESISC_v1","finished","-","spinedaa","","2023-03-01T01:41:41.000Z","172","","true","float16","native","false","0","0","original","16","false","0","false","1","","","norm","0.4","0","2","0","datasets/meta-album","mtlbm/micro/set0/RESISC","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.3","0","50","top1","218270252179152367_micro_set0_RESISC_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0","0.5","mobilevitv2_075","false","0.9998","false","0.95","false","false","false","false","20","momentum","","experiments/output/metrics/","5","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.05","0.01","false","true","false","true","false","random","train","false","0","false","val","0","10","0.000001","false","0","all","4","1","49","2.09697265625","0.5742883682250977","40","77.5","NaN","1.20989494906331","124.5804896036784","2.9049642086029053"
"216424157673213055_micro_set0_PLT_VIL_v1","finished","-","spinedaa","","2023-03-01T01:41:13.000Z","22","","true","float16","native","false","0","0","","2","false","0.01","false","1","","1","norm","0.4","0","2","1","datasets/meta-album","mtlbm/micro/set0/PLT_VIL","","false","10","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0","0","50","top1","216424157673213055_micro_set0_PLT_VIL_v1","false","","false","0.5","","","false","","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","1","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","17","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0","false","true","false","false","false","random","train","false","0","false","val","0","10","0","false","0.00001","all","4","1","0","NaN","3.355747938156128","5","20.625","NaN","NaN","NaN","1.122042179107666"
"21609891006468847_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-01T01:38:48.000Z","138","","true","float16","native","false","0","0","","16","false","0","false","1","","","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.3","0","50","top1","21609891006468847_micro_set2_MD_6_v1","false","","false","0.5","","","false","","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","1","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","false","false","false","false","random","train","true","0","false","val","0","0","0","false","0.00001","all","4","1","49","2.85078125","0.5421791076660156","16.875","57.5","0.4910586051348592","0.8704939595101997","5.936099211374919","1.8284809589385984"
"215953747066206244_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T01:35:22.000Z","1588","","false","float16","native","false","0","0","","64","false","0.01","false","1","","10","norm","0.4","0","0","0.25","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","10","[90,180,270]","0.5","0.01","cuda:0","reduce","false","0.4","0","50","top1","215953747066206244_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","1","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","17","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0.1","false","false","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0.0001","all","4","1","49","3.112568724155426","1.6531732082366943","7.5","25.625","9.942597376065835","0.9635488568363676","3.1975353757540383","29.212137699127197"
"21528431771473722_micro_set2_ACT_410_v1","finished","-","spinedaa","","2023-03-01T01:34:49.000Z","26","","false","float16","native","false","0","0","","128","false","0","false","1","","10","norm","0.4","0","4","0.1","datasets/meta-album","mtlbm/micro/set2/ACT_410","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.4","0","50","top1","21528431771473722_micro_set2_ACT_410_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.25","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.9","false","false","false","false","20","momentum","","experiments/output/metrics/","2","0.4","false","false","true","true","AFT-MC-01","nearest","9","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.1","0.1","false","false","false","true","false","random","train","false","0","false","val","0","10","0.00001","false","0.0001","all","4","1","0","3.0186116695404053","0.7525129318237305","1.5625","17.1875","9.943720777345042","1.0594383698425835","16.895273208618164","2.3718948364257812"
"2150769558817706_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T01:32:43.000Z","120","","false","float16","native","false","0","0","","256","false","0.1","false","1","","","norm","0.4","0","0.5","2","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0","0","50","top1","2150769558817706_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0","0.5","dla46x_c","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.01","false","false","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.01","all","4","1","49","2.972975969314575","0.6622085571289062","5.625","37.5","6.9135401597201875","1.5476111477475685","7.513463020324707","1.3969168663024902"
"21490171352802622_micro_set0_BRD_v1","finished","-","spinedaa","","2023-03-01T01:30:33.000Z","123","","false","float16","native","false","0","0","","64","false","0.1","false","1","","","norm","0.4","0","1","2","datasets/meta-album","mtlbm/micro/set0/BRD","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.2","0","50","top1","21490171352802622_micro_set0_BRD_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0","0.5","dla46x_c","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.99]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.001","false","false","false","true","false","random","train","true","0","false","val","0","10","0.00001","false","0.0001","all","4","1","49","1.2967379570007325","0.5324907302856445","81.25","97.5","1698.629591878008","2.9032951822761888","11.07962349482945","1.6133925914764404"
"2148732554443256_micro_set2_AWA_v1","finished","-","spinedaa","","2023-03-01T01:26:15.000Z","746","","false","float16","native","false","0","0","","4","false","0.01","false","1","","","norm","0.4","0","0","0.25","datasets/meta-album","mtlbm/micro/set2/AWA","","false","10","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.4","0","50","top1","2148732554443256_micro_set2_AWA_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.999]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","9","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0.01","false","false","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.01","all","4","1","49","1.498184522986412","0.7079455852508545","71.875","93.125","7.577046133052912","1.046858525694316","3.6760755499204","13.949608564376833"
"2130864457921125_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-01T01:23:43.000Z","144","","true","float16","native","false","0","0","","256","false","0","false","1","","","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.1","0","50","top1","2130864457921125_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","mobilevit_xxs","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.001","false","false","false","false","false","random","train","true","0","false","val","0","10","0.000001","false","0.01","all","4","1","49","0.77099609375","0.7549676895141602","82.5","98.75","2.0614429281975126","0.19479225379455947","4.923564434051514","1.7118356227874756"
"21287090131002175_micro_set2_ACT_410_v1","finished","-","spinedaa","","2023-03-01T01:21:05.000Z","151","","true","float16","native","false","0","0","","128","false","0.1","false","1","","","norm","0.4","0","1","2","datasets/meta-album","mtlbm/micro/set2/ACT_410","","false","10","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.3","0","50","top1","21287090131002175_micro_set2_ACT_410_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0","0.5","edgenext_small","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.999]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.01","false","true","false","true","false","random","train","false","0","false","val","0","0","0.00001","false","0.0001","all","4","1","49","1.4158203125","0.8051540851593018","71.25","89.375","NaN","0.9570602105727788","94.1347173055013","2.1281800270080566"
"21197202270817309_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T01:18:29.000Z","150","","true","float16","native","false","0","0","","16","false","0.1","false","1","","1","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","10","[90,180,270]","0.5","0.001","cuda:0","reduce","false","0.4","0","50","top1","21197202270817309_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","1","0.5","deit3_small_patch16_384_in21ft1k","false","0.9998","false","0","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.001","false","false","false","true","false","random","train","false","0","false","val","0","0","0.00001","false","0.0001","all","4","1","25","NaN","0.972951889038086","3.75","23.125","1.0000000364645996","0.0000103280030508108","NaN","1.1248042583465576"
"210529338789321088_micro_set2_MD_6_v1","crashed","-","spinedaa","","2023-03-01T01:18:25.000Z","3601","","false","float16","native","false","0","0","","512","false","0.1","false","1","","","norm","0.4","0","0","4","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.1","0","50","top1","210529338789321088_micro_set2_MD_6_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","beit_large_patch16_512","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0,0.99]","experiments/output/metrics/","2","0.8","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.05","0.001","false","false","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0","all","4","1","36","2.993911945819854","16.7935152053833","5","26.875","0.7907049450205832","0.5156246457456009","3.112397146224976","71.20093989372253"
"209637003179797156_micro_set2_AWA_v1","finished","-","spinedaa","","2023-03-01T01:16:30.000Z","112","","false","float16","native","false","0","0","v0","64","false","0.001","false","1","","10","norm","0.4","0","4","4","datasets/meta-album","mtlbm/micro/set2/AWA","","false","10","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.4","0","50","top1","209637003179797156_micro_set2_AWA_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0","0.5","dla46x_c","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.99]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0.01","false","false","false","true","false","random","train","false","0","false","val","0","10","0","false","0","all","4","1","49","2.715684413909912","0.5889725685119629","16.875","55.625","9.990190952699637","0.4409985341639799","38.13630403791155","1.2868516445159912"
"20927621322021223_micro_set0_TEX_v1","finished","-","spinedaa","","2023-03-01T01:11:44.000Z","279","","true","float16","native","false","0","0","original","2","false","0.1","false","1","","1","norm","0.4","0","2","0.25","datasets/meta-album","mtlbm/micro/set0/TEX","","false","10","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.2","0","50","top1","20927621322021223_micro_set0_TEX_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.1","false","false","false","true","false","random","train","false","0","false","val","0","5","0.000001","false","0.0001","all","4","1","25","NaN","1.5611717700958252","5","21.25","NaN","0","NaN","0.613426685333252"
"20893728512798829_micro_set0_TEX_v1","crashed","-","spinedaa","","2023-03-01T01:10:58.000Z","3573","","true","float16","native","false","0","0","","32","false","0","false","1","","10","norm","0.4","0","1","4","datasets/meta-album","mtlbm/micro/set0/TEX","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0","0","50","top1","20893728512798829_micro_set0_TEX_v1","false","","false","0.5","","","false","","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","1","0.5","beit_large_patch16_512","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","2","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.05","0.001","false","false","false","false","false","random","train","false","0","false","val","0","5","0.000001","false","0.0001","all","4","1","48","0.22260284423828125","11.384148836135864","100","100","0.9919710860709487","0.42745166536849594","4.561162014802297","54.503750801086426"
"208462678224426502_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-01T01:10:36.000Z","15","","false","float16","native","false","0","0","v0","512","false","0.001","false","1","","10","norm","0.4","0","0.5","0.5","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","10","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.2","0","50","top1","208462678224426502_micro_set2_MD_6_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.1","false","false","false","true","false","random","train","false","0","false","val","0","0","0.000001","false","0.00001","all","4","1","","","","","","","","",""
"20799735820180695_micro_set1_MD_5_BIS_v1","finished","-","spinedaa","","2023-03-01T01:09:35.000Z","122","","true","float16","native","false","0","0","","32","false","0.001","false","1","","10","norm","0.4","0","0.5","2","datasets/meta-album","mtlbm/micro/set1/MD_5_BIS","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.1","0","50","top1","20799735820180695_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","1","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","true","false","true","false","random","train","true","0","false","val","0","0","0.000001","false","0.0001","all","4","1","49","3.030078125","0.6367011070251465","6.875","25","10.000000463614732","0.00011575570921773216","4.434683481852214","1.434948444366455"
"20747088102498220_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T01:09:08.000Z","21","","false","float16","native","false","0","0","","64","false","0","false","1","","10","norm","0.4","0","4","0.25","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","10","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.3","0","50","top1","20747088102498220_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.001","false","false","false","true","false","random","train","true","0","false","val","0","0","0.000001","false","0.0001","all","4","1","0","3.788029193878174","0.674708366394043","3.125","18.75","9.852061322147978","1.71373235163659","15.87810516357422","2.1868932247161865"
"20574277036335605_micro_set1_TEX_DTD_v1","finished","-","spinedaa","","2023-03-01T01:08:16.000Z","45","","true","float16","native","false","0","0","","64","false","0.01","false","1","","","norm","0.4","0","1","0.1","datasets/meta-album","mtlbm/micro/set1/TEX_DTD","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.2","0","50","top1","20574277036335605_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.99]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.0001","false","false","false","true","false","random","train","true","0","false","val","0","10","0","false","0.0001","all","4","1","","","","","","","","",""
"20551366553100727_micro_set2_AWA_v1","finished","-","spinedaa","","2023-03-01T01:06:31.000Z","84","","true","float16","native","false","0","0","","128","false","0.01","false","1","","1","norm","0.4","0","0.5","4","datasets/meta-album","mtlbm/micro/set2/AWA","","false","10","[90,180,270]","0.5","0.1","cuda:0","reduce","false","0.4","0","50","top1","20551366553100727_micro_set2_AWA_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.75","0.5","volo_d5_448","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.1","false","true","false","true","false","random","train","false","0","false","val","0","5","0","false","0.0001","all","4","1","0","3.0380859375","0.7157378196716309","0","0","NaN","0","4.627903461456299","1.5009665489196775"
"20513835864829555_micro_set0_RESISC_v1","finished","-","spinedaa","","2023-03-01T01:05:50.000Z","34","","true","float16","native","false","0","0","","16","false","0.0001","false","1","","","norm","0.4","0","4","0.5","datasets/meta-album","mtlbm/micro/set0/RESISC","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.4","0","50","top1","20513835864829555_micro_set0_RESISC_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.5","0.5","tf_efficientnet_b6_ns","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.99]","experiments/output/metrics/","2","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0","0.001","false","true","false","true","false","random","train","false","0","false","val","0","5","0","false","0.0001","all","4","1","0","NaN","1.9162416458129885","5","25","NaN","NaN","NaN","1.3695762157440186"
"204727573637427503_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-01T01:02:19.000Z","205","","true","float16","native","false","0","0","","64","false","0.1","false","1","","10","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0","0","50","top1","204727573637427503_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.25","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.99]","experiments/output/metrics/","2","0","false","false","true","true","AFT-MC-01","nearest","17","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.1","0","false","true","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.01","all","4","1","49","2.81796875","0.6488058567047119","20","61.875","9.995002199397373","0.3132098261996935","6.820210865565708","2.9269495010375977"
"20253145072133810_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-01T01:01:46.000Z","26","","false","float16","native","false","0","0","original","4","false","0.0001","false","1","","1","norm","0.4","0","0","0.1","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.1","0","50","top1","20253145072133810_micro_set1_ACT_40_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.5","0.5","volo_d4_448","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","2","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.1","0.1","false","true","false","true","false","random","train","false","0","false","val","0","10","0.00001","false","0.001","all","4","1","0","3.336490750312805","0.7464697360992432","0","0","0.7124011221768576","0.7017724363486743","3.072177529335022","1.177387237548828"
"20188398647535321_micro_set0_PLT_VIL_v1","finished","-","spinedaa","","2023-03-01T00:56:40.000Z","3558","","true","float16","native","false","0","0","","4","false","0.0001","false","1","","1","norm","0.4","0","2","1","datasets/meta-album","mtlbm/micro/set0/PLT_VIL","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.1","0","50","top1","20188398647535321_micro_set0_PLT_VIL_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","1","0.5","volo_d5_448","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.99]","experiments/output/metrics/","2","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.05","0","false","true","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0.001","all","4","1","49","0.15689468383789062","9.23253607749939","98.75","100","0.7146930411892247","0.22935578057464873","7.081256872415542","56.240721464157104"
"20183818358814076_micro_set0_BCT_v1","finished","-","spinedaa","","2023-03-01T00:50:28.000Z","671","","false","float16","native","false","0","0","original","64","false","0.001","false","1","","1","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set0/BCT","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.4","0","50","top1","20183818358814076_micro_set0_BCT_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","true","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0.001","all","4","1","49","4.574343585968018","1.1178882122039795","5.625","23.125","0.9892080886965414","0.1457114985293387","6.788707717259725","11.767995119094849"
